server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_4,22:43:40,22:44:10,41.22,70.73,
server_4,22:43:50,22:44:20,45.46,53.7,
server_4,22:44:00,22:44:30,36.85,51.96,
server_4,22:44:10,22:44:40,51.3,54.63,
server_4,22:44:20,22:44:50,53.25,65.15,
server_4,22:44:30,22:45:00,42.95,64.5,
server_4,22:44:40,22:45:10,37.51,55.62,
server_4,22:44:50,22:45:20,31.85,45.93,
server_4,22:45:00,22:45:30,46.15,41.48,
server_4,22:45:10,22:45:40,50.42,41.46,
server_4,22:45:20,22:45:50,54.9,49.77,
server_4,22:45:30,22:46:00,58.92,55.88,
server_4,22:45:40,22:46:10,67.96,72.53,
server_4,22:45:50,22:46:20,59.75,76.19,
server_4,22:46:00,22:46:30,51.38,67.67,
server_4,22:46:10,22:46:40,35.94,57.83,
server_4,22:46:20,22:46:50,42.68,59.68,
server_4,22:46:30,22:47:00,56.62,65.06,
server_4,22:46:40,22:47:10,64.42,56.18,
server_4,22:46:50,22:47:20,76.2,40.98,
server_4,22:47:00,22:47:30,68.95,43.17,
server_4,22:47:10,22:47:40,60.29,58.62,
server_4,22:47:20,22:47:50,55.57,67.28,
server_4,22:47:30,22:48:00,45.59,59.53,
server_4,22:47:40,22:48:10,48.94,44.99,
server_4,22:47:50,22:48:20,43.38,41.74,
server_4,22:48:00,22:48:30,62.76,45.97,
server_4,22:48:10,22:48:40,77.77,36.09,
server_4,22:48:20,22:48:50,81.59,34.51,
server_4,22:48:30,22:49:00,75.12,21.97,
server_4,22:48:40,22:49:10,61.3,35.37,
server_4,22:48:50,22:49:20,56.14,38.2,
server_4,22:49:00,22:49:30,51.18,55.79,
server_4,22:49:10,22:49:40,51.54,53.62,
server_4,22:49:20,22:49:50,52.33,57.65,
server_4,22:49:30,22:50:00,45.79,56.95,
server_4,22:49:40,22:50:10,44.66,48.77,
server_4,22:49:50,22:50:20,55.4,56.86,
server_4,22:50:00,22:50:30,62.31,53.82,
server_4,22:50:10,22:50:40,63.95,68.75,
server_4,22:50:20,22:50:50,43.16,72.11,
server_4,22:50:30,22:51:00,33.11,61.62,
server_4,22:50:40,22:51:10,35.46,51.21,
server_4,22:50:50,22:51:20,38.0,39.95,
server_4,22:51:00,22:51:30,44.68,58.43,
server_4,22:51:10,22:51:40,36.61,59.81,
server_4,22:51:20,22:51:50,48.72,58.22,
server_4,22:51:30,22:52:00,54.79,48.55,
server_4,22:51:40,22:52:10,55.23,55.9,
server_4,22:51:50,22:52:20,45.33,49.57,
server_4,22:52:00,22:52:30,40.99,53.06,
server_4,22:52:10,22:52:40,37.23,58.6,
server_4,22:52:20,22:52:50,45.48,62.23,
server_4,22:52:30,22:53:00,39.15,64.53,
server_4,22:52:40,22:53:10,43.75,58.61,
server_4,22:52:50,22:53:20,35.67,73.56,
server_5,20:53:00,20:53:30,77.3,79.85,
server_5,20:53:10,20:53:40,70.6,73.27,
server_5,20:53:20,20:53:50,67.66,54.56,
server_5,20:53:30,20:54:00,67.71,46.33,
server_5,20:53:40,20:54:10,80.41,57.75,
server_5,20:53:50,20:54:20,63.34,58.12,
server_5,20:54:00,20:54:30,52.34,52.49,
server_5,20:54:10,20:54:40,55.32,50.43,
server_5,20:54:20,20:54:50,52.2,59.47,
server_5,20:54:30,20:55:00,49.03,59.43,
server_5,20:54:40,20:55:10,39.12,51.56,
server_5,20:54:50,20:55:20,42.02,53.81,
server_5,20:55:00,20:55:30,46.93,58.24,
server_5,20:55:10,20:55:40,58.86,66.48,
server_5,20:55:20,20:55:50,70.4,65.4,
server_5,20:55:30,20:56:00,68.47,63.36,
server_5,20:55:40,20:56:10,54.13,67.49,
server_5,20:55:50,20:56:20,54.09,58.32,
server_5,20:56:00,20:56:30,48.94,53.5,
server_5,20:56:10,20:56:40,53.54,44.76,
server_5,20:56:20,20:56:50,52.79,49.38,
server_5,20:56:30,20:57:00,55.84,54.83,
server_5,20:56:40,20:57:10,55.98,54.58,
server_5,20:56:50,20:57:20,56.45,47.04,
server_5,20:57:00,20:57:30,58.33,48.97,
server_5,20:57:10,20:57:40,47.83,55.03,
server_5,20:57:20,20:57:50,45.44,56.24,
server_5,20:57:30,20:58:00,43.41,65.65,
server_5,20:57:40,20:58:10,62.64,68.08,
server_5,20:57:50,20:58:20,68.37,72.36,
server_5,20:58:00,20:58:30,78.9,44.84,
server_5,20:58:10,20:58:40,72.85,34.82,
server_5,20:58:20,20:58:50,61.21,34.6,
server_5,20:58:30,20:59:00,51.17,53.5,
server_5,20:58:40,20:59:10,55.61,58.7,
server_5,20:58:50,20:59:20,62.39,62.21,
server_5,20:59:00,20:59:30,54.16,53.81,
server_5,20:59:10,20:59:40,49.44,51.89,
server_5,20:59:20,20:59:50,39.63,44.0,
server_5,20:59:30,21:00:00,51.38,41.99,
server_5,20:59:40,21:00:10,61.44,52.58,
server_5,20:59:50,21:00:20,67.09,58.75,
server_5,21:00:00,21:00:30,54.32,58.03,
server_5,21:00:10,21:00:40,46.87,39.05,
server_5,21:00:20,21:00:50,52.6,43.29,
server_5,21:00:30,21:01:00,52.24,52.49,
server_5,21:00:40,21:01:10,57.96,59.76,
server_5,21:00:50,21:01:20,54.25,67.39,
server_5,21:01:00,21:01:30,65.59,57.79,
server_5,21:01:10,21:01:40,58.52,59.1,
server_5,21:01:20,21:01:50,49.14,40.56,
server_5,21:01:30,21:02:00,49.48,56.66,
server_5,21:01:40,21:02:10,38.94,51.71,
server_5,21:01:50,21:02:20,55.16,54.4,
server_5,21:02:00,21:02:30,57.39,41.84,
server_5,21:02:10,21:02:40,62.58,47.05,
server_5,21:02:20,21:02:50,54.03,45.13,
server_5,21:02:30,21:03:00,55.21,39.95,
server_5,21:02:40,21:03:10,61.35,33.65,
server_5,21:02:50,21:03:20,51.91,27.58,
server_5,21:03:00,21:03:30,47.93,37.61,
server_5,21:03:10,21:03:40,47.47,42.95,
server_5,21:03:20,21:03:50,59.06,61.04,
server_5,21:03:30,21:04:00,62.46,49.35,
server_5,21:03:40,21:04:10,62.84,53.14,
server_5,21:03:50,21:04:20,56.41,40.79,
server_5,21:04:00,21:04:30,57.04,44.21,
server_5,21:04:10,21:04:40,52.34,40.21,
server_5,21:04:20,21:04:50,47.39,54.17,
server_5,21:04:30,21:05:00,37.97,62.75,
server_5,21:04:40,21:05:10,27.15,66.89,
server_5,21:04:50,21:05:20,41.87,61.6,
server_5,21:05:00,21:05:30,48.78,60.02,
server_5,21:05:10,21:05:40,54.68,60.53,
server_5,21:05:20,21:05:50,58.62,56.95,
server_5,21:05:30,21:06:00,46.84,58.67,
server_5,21:05:40,21:06:10,49.98,52.44,
server_5,21:05:50,21:06:20,37.32,51.66,
server_5,21:06:00,21:06:30,42.83,57.13,
server_5,21:06:10,21:06:40,44.74,61.64,
server_5,21:06:20,21:06:50,48.26,60.08,
server_5,21:06:30,21:07:00,52.45,52.45,
server_5,21:06:40,21:07:10,45.14,56.1,
server_5,21:06:50,21:07:20,48.16,46.02,
server_5,21:07:00,21:07:30,40.53,55.61,
server_5,21:07:10,21:07:40,61.27,36.06,
server_5,21:07:20,21:07:50,69.55,55.81,
server_5,21:07:30,21:08:00,82.52,52.4,
server_5,21:07:40,21:08:10,69.75,65.07,
server_5,21:07:50,21:08:20,45.38,61.28,
server_5,21:08:00,21:08:30,38.17,55.08,
server_5,21:08:10,21:08:40,44.63,64.25,
server_5,21:08:20,21:08:50,62.15,66.44,
server_5,21:08:30,21:09:00,54.3,73.2,
server_5,21:08:40,21:09:10,46.0,60.26,
server_5,21:08:50,21:09:20,43.89,62.06,
server_5,21:09:00,21:09:30,52.97,55.41,
server_5,21:09:10,21:09:40,67.31,71.75,
server_5,21:09:20,21:09:50,60.74,64.46,
server_5,21:09:30,21:10:00,62.36,56.77,
server_5,21:09:40,21:10:10,45.3,50.15,
server_5,21:09:50,21:10:20,37.72,51.77,
server_5,21:10:00,21:10:30,41.27,48.87,
server_5,21:10:10,21:10:40,37.53,48.03,
server_5,21:10:20,21:10:50,47.49,42.41,
server_5,21:10:30,21:11:00,36.27,60.4,
server_5,21:10:40,21:11:10,47.75,42.2,
server_5,21:10:50,21:11:20,55.13,42.31,
server_5,21:11:00,21:11:30,54.93,31.51,
server_5,21:11:10,21:11:40,55.82,51.0,
server_5,21:11:20,21:11:50,54.08,59.57,
server_5,21:11:30,21:12:00,59.04,59.84,
server_5,21:11:40,21:12:10,61.41,62.16,
server_5,21:11:50,21:12:20,67.14,48.68,
server_5,21:12:00,21:12:30,78.15,55.8,
server_5,21:12:10,21:12:40,71.93,47.17,
server_5,21:12:20,21:12:50,73.19,60.76,
server_5,21:12:30,21:13:00,50.45,58.45,
server_5,21:12:40,21:13:10,42.06,66.16,
server_5,21:12:50,21:13:20,34.72,58.66,
server_5,21:13:00,21:13:30,49.37,69.14,
server_5,21:13:10,21:13:40,62.41,67.84,
server_5,21:13:20,21:13:50,56.15,71.3,
server_5,21:13:30,21:14:00,58.57,57.41,
server_5,21:13:40,21:14:10,53.41,46.71,
server_5,21:13:50,21:14:20,61.59,36.46,
server_5,21:14:00,21:14:30,58.74,37.13,
server_5,21:14:10,21:14:40,53.62,40.46,
server_5,21:14:20,21:14:50,48.52,47.55,
server_5,21:14:30,21:15:00,41.73,56.0,
server_5,21:14:40,21:15:10,51.15,58.82,
server_5,21:14:50,21:15:20,57.91,70.3,
server_5,21:15:00,21:15:30,71.14,58.02,
server_5,21:15:10,21:15:40,71.27,51.77,
server_5,21:15:20,21:15:50,68.64,36.37,
server_5,21:15:30,21:16:00,72.16,29.65,
server_5,21:15:40,21:16:10,59.3,41.44,
server_5,21:15:50,21:16:20,67.66,61.76,
server_5,21:16:00,21:16:30,45.12,77.29,
server_5,21:16:10,21:16:40,57.12,72.81,
server_5,21:16:20,21:16:50,43.14,59.5,
server_5,21:16:30,21:17:00,56.46,50.19,
server_5,21:16:40,21:17:10,54.2,39.87,
server_5,21:16:50,21:17:20,60.75,30.65,
server_5,21:17:00,21:17:30,65.01,41.76,
server_5,21:17:10,21:17:40,62.67,43.63,
server_5,21:17:20,21:17:50,59.84,51.23,
server_5,21:17:30,21:18:00,42.74,57.25,
server_5,21:17:40,21:18:10,41.23,59.76,
server_5,21:17:50,21:18:20,48.43,51.45,
server_5,21:18:00,21:18:30,57.65,41.17,
server_5,21:18:10,21:18:40,50.37,45.88,
server_5,21:18:20,21:18:50,39.17,60.52,
server_5,21:18:30,21:19:00,34.49,67.87,
server_5,21:18:40,21:19:10,45.15,77.81,
server_5,21:18:50,21:19:20,40.85,68.79,
server_5,21:19:00,21:19:30,55.24,66.02,
server_5,21:19:10,21:19:40,50.24,56.14,
server_5,21:19:20,21:19:50,57.69,58.47,
server_5,21:19:30,21:20:00,45.84,53.71,
server_5,21:19:40,21:20:10,37.96,54.94,
server_5,21:19:50,21:20:20,31.62,49.12,
server_5,21:20:00,21:20:30,36.18,42.76,
server_5,21:20:10,21:20:40,49.56,38.08,
server_5,21:20:20,21:20:50,54.37,46.32,
server_5,21:20:30,21:21:00,61.8,58.79,
server_5,21:20:40,21:21:10,61.1,61.74,
server_5,21:20:50,21:21:20,55.42,64.63,
server_5,21:21:00,21:21:30,40.37,65.22,
server_5,21:21:10,21:21:40,37.38,62.96,
server_5,21:21:20,21:21:50,44.96,61.5,
server_5,21:21:30,21:22:00,60.48,53.09,
server_5,21:21:40,21:22:10,60.31,50.68,
server_5,21:21:50,21:22:20,60.66,49.85,
server_5,21:22:00,21:22:30,51.17,56.49,
server_5,21:22:10,21:22:40,55.41,63.05,
server_5,21:22:20,21:22:50,51.47,62.48,
server_5,21:22:30,21:23:00,51.13,59.56,
server_5,21:22:40,21:23:10,44.2,52.57,
server_5,21:22:50,21:23:20,37.03,44.25,
server_5,21:23:00,21:23:30,27.24,45.55,
server_5,21:23:10,21:23:40,37.7,42.16,
server_5,21:23:20,21:23:50,46.99,48.5,
server_5,21:23:30,21:24:00,66.05,40.47,
server_5,21:23:40,21:24:10,57.81,41.99,
server_5,21:23:50,21:24:20,57.46,39.99,
server_5,21:24:00,21:24:30,47.7,43.05,
server_5,21:24:10,21:24:40,48.84,44.11,
server_5,21:24:20,21:24:50,52.04,60.46,
server_5,21:24:30,21:25:00,46.93,55.29,
server_5,21:24:40,21:25:10,50.57,59.79,
server_5,21:24:50,21:25:20,56.09,46.37,
server_5,21:25:00,21:25:30,64.64,41.9,
server_5,21:25:10,21:25:40,63.59,37.54,
server_5,21:25:20,21:25:50,50.48,35.53,
server_5,21:25:30,21:26:00,63.58,32.9,
server_5,21:25:40,21:26:10,59.89,34.01,
server_5,21:25:50,21:26:20,65.6,49.2,
server_5,21:26:00,21:26:30,51.06,66.17,
server_5,21:26:10,21:26:40,64.12,60.46,
server_5,21:26:20,21:26:50,57.75,45.33,
server_5,21:26:30,21:27:00,59.08,44.38,
server_5,21:26:40,21:27:10,49.93,55.01,
server_5,21:26:50,21:27:20,56.71,57.66,
server_5,21:27:00,21:27:30,54.33,56.57,
server_5,21:27:10,21:27:40,49.78,63.85,
server_5,21:27:20,21:27:50,51.64,61.57,
server_5,21:27:30,21:28:00,44.45,66.48,
server_5,21:27:40,21:28:10,44.03,63.28,
server_5,21:27:50,21:28:20,46.13,70.85,
server_5,21:28:00,21:28:30,56.68,71.22,
server_5,21:28:10,21:28:40,64.97,69.98,
server_5,21:28:20,21:28:50,57.52,62.3,
server_5,21:28:30,21:29:00,54.87,55.28,
server_5,21:28:40,21:29:10,47.51,53.27,
server_5,21:28:50,21:29:20,46.7,52.16,
server_5,21:29:00,21:29:30,45.06,50.75,
server_5,21:29:10,21:29:40,53.33,52.59,
server_5,21:29:20,21:29:50,54.51,52.2,
server_5,21:29:30,21:30:00,47.32,58.49,
server_5,21:29:40,21:30:10,40.48,52.55,
server_5,21:29:50,21:30:20,40.38,52.29,
server_5,21:30:00,21:30:30,48.54,51.72,
server_5,21:30:10,21:30:40,48.99,50.24,
server_5,21:30:20,21:30:50,48.89,53.25,
server_5,21:30:30,21:31:00,50.65,52.41,
server_5,21:30:40,21:31:10,48.63,61.56,
server_5,21:30:50,21:31:20,58.4,60.34,
server_5,21:31:00,21:31:30,56.39,57.44,
server_5,21:31:10,21:31:40,50.77,54.26,
server_5,21:31:20,21:31:50,41.41,57.73,
server_5,21:31:30,21:32:00,39.62,72.54,
server_5,21:31:40,21:32:10,46.79,68.34,
server_5,21:31:50,21:32:20,60.27,78.99,
server_5,21:32:00,21:32:30,70.14,61.21,
server_5,21:32:10,21:32:40,80.32,66.58,
server_5,21:32:20,21:32:50,73.65,56.44,
server_5,21:32:30,21:33:00,53.48,64.33,
server_5,21:32:40,21:33:10,49.19,63.8,
server_5,21:32:50,21:33:20,40.74,60.62,
server_5,21:33:00,21:33:30,61.16,52.53,
server_5,21:33:10,21:33:40,65.72,40.68,
server_5,21:33:20,21:33:50,66.73,33.16,
server_5,21:33:30,21:34:00,67.12,33.46,
server_5,21:33:40,21:34:10,67.39,38.35,
server_5,21:33:50,21:34:20,75.74,54.18,
server_5,21:34:00,21:34:30,68.5,69.32,
server_5,21:34:10,21:34:40,65.46,76.0,
server_5,21:34:20,21:34:50,64.1,60.98,
server_5,21:34:30,21:35:00,64.99,35.76,
server_5,21:34:40,21:35:10,61.2,26.8,
server_5,21:34:50,21:35:20,60.28,38.63,
server_5,21:35:00,21:35:30,58.91,39.67,
server_5,21:35:10,21:35:40,66.77,40.16,
server_5,21:35:20,21:35:50,65.58,23.13,
server_5,21:35:30,21:36:00,73.62,41.4,
server_5,21:35:40,21:36:10,63.97,45.62,
server_5,21:35:50,21:36:20,64.76,60.12,
server_5,21:36:00,21:36:30,54.37,59.3,
server_5,21:36:10,21:36:40,42.75,73.26,
server_5,21:36:20,21:36:50,45.99,67.77,
server_5,21:36:30,21:37:00,37.68,58.56,
server_5,21:36:40,21:37:10,61.61,28.56,
server_5,21:36:50,21:37:20,49.99,38.09,
server_5,21:37:00,21:37:30,56.68,43.09,
server_5,21:37:10,21:37:40,52.31,53.57,
server_5,21:37:20,21:37:50,57.79,46.5,
server_5,21:37:30,21:38:00,52.21,49.42,
server_5,21:37:40,21:38:10,39.74,50.96,
server_5,21:37:50,21:38:20,36.33,54.81,
server_5,21:38:00,21:38:30,49.38,55.98,
server_5,21:38:10,21:38:40,44.25,63.74,
server_5,21:38:20,21:38:50,41.43,71.06,
server_5,21:38:30,21:39:00,30.61,72.41,
server_5,21:38:40,21:39:10,46.82,67.81,
server_5,21:38:50,21:39:20,53.96,71.01,
server_5,21:39:00,21:39:30,57.51,61.55,
server_5,21:39:10,21:39:40,52.52,66.04,
server_5,21:39:20,21:39:50,49.14,52.59,
server_5,21:39:30,21:40:00,56.99,55.45,
server_5,21:39:40,21:40:10,61.72,42.95,
server_5,21:39:50,21:40:20,55.9,50.85,
server_5,21:40:00,21:40:30,49.36,49.03,
server_5,21:40:10,21:40:40,44.64,61.0,
server_5,21:40:20,21:40:50,48.93,53.1,
server_5,21:40:30,21:41:00,53.09,55.21,
server_5,21:40:40,21:41:10,47.41,53.82,
server_5,21:40:50,21:41:20,50.27,53.24,
server_5,21:41:00,21:41:30,49.97,54.96,
server_5,21:41:10,21:41:40,49.37,53.23,
server_5,21:41:20,21:41:50,51.28,58.25,
server_5,21:41:30,21:42:00,51.95,53.02,
server_5,21:41:40,21:42:10,67.29,51.87,
server_5,21:41:50,21:42:20,67.97,61.38,
server_5,21:42:00,21:42:30,64.85,65.08,
server_5,21:42:10,21:42:40,52.81,66.46,
server_5,21:42:20,21:42:50,47.26,51.56,
server_5,21:42:30,21:43:00,48.93,43.34,
server_5,21:42:40,21:43:10,50.57,43.32,
server_5,21:42:50,21:43:20,52.38,43.28,
server_5,21:43:00,21:43:30,49.98,46.69,
server_5,21:43:10,21:43:40,46.21,38.51,
server_5,21:43:20,21:43:50,51.68,38.45,
server_5,21:43:30,21:44:00,55.34,45.53,
server_5,21:43:40,21:44:10,56.93,46.73,
server_5,21:43:50,21:44:20,44.88,48.61,
server_5,21:44:00,21:44:30,36.85,40.31,
server_5,21:44:10,21:44:40,38.34,43.49,
server_5,21:44:20,21:44:50,60.17,44.76,
server_5,21:44:30,21:45:00,61.85,56.43,
server_5,21:44:40,21:45:10,57.47,56.9,
server_5,21:44:50,21:45:20,43.04,55.03,
server_5,21:45:00,21:45:30,48.11,44.24,
server_5,21:45:10,21:45:40,45.22,52.94,
server_5,21:45:20,21:45:50,41.3,47.91,
server_5,21:45:30,21:46:00,44.33,54.06,
server_5,21:45:40,21:46:10,46.61,45.44,
server_5,21:45:50,21:46:20,50.18,52.96,
server_5,21:46:00,21:46:30,40.21,44.15,
server_5,21:46:10,21:46:40,49.82,42.72,
server_5,21:46:20,21:46:50,45.52,34.02,
server_5,21:46:30,21:47:00,42.57,45.13,
server_5,21:46:40,21:47:10,40.88,53.94,
server_5,21:46:50,21:47:20,47.12,59.26,
server_5,21:47:00,21:47:30,54.38,51.63,
server_5,21:47:10,21:47:40,50.15,47.38,
server_5,21:47:20,21:47:50,53.74,42.37,
server_5,21:47:30,21:48:00,66.5,40.06,
server_5,21:47:40,21:48:10,71.0,42.94,
server_5,21:47:50,21:48:20,62.25,43.15,
server_5,21:48:00,21:48:30,57.18,42.82,
server_5,21:48:10,21:48:40,46.97,49.54,
server_5,21:48:20,21:48:50,57.05,54.54,
server_5,21:48:30,21:49:00,39.17,65.04,
server_5,21:48:40,21:49:10,49.75,56.41,
server_5,21:48:50,21:49:20,39.93,58.53,
server_5,21:49:00,21:49:30,65.19,67.83,
server_5,21:49:10,21:49:40,63.48,70.32,
server_5,21:49:20,21:49:50,70.71,75.63,
server_5,21:49:30,21:50:00,58.99,61.19,
server_5,21:49:40,21:50:10,58.73,66.91,
server_5,21:49:50,21:50:20,59.39,60.05,
server_5,21:50:00,21:50:30,65.56,69.64,
server_5,21:50:10,21:50:40,60.13,57.42,
server_5,21:50:20,21:50:50,53.54,53.22,
server_5,21:50:30,21:51:00,37.03,38.85,
server_5,21:50:40,21:51:10,45.22,44.09,
server_5,21:50:50,21:51:20,52.0,50.74,
server_5,21:51:00,21:51:30,62.78,53.02,
server_5,21:51:10,21:51:40,46.55,55.07,
server_5,21:51:20,21:51:50,43.08,49.09,
server_5,21:51:30,21:52:00,35.59,44.56,
server_5,21:51:40,21:52:10,53.12,37.3,
server_5,21:51:50,21:52:20,50.77,41.93,
server_5,21:52:00,21:52:30,56.69,54.75,
server_5,21:52:10,21:52:40,47.39,68.06,
server_5,21:52:20,21:52:50,56.41,71.4,
server_5,21:52:30,21:53:00,55.87,78.79,
server_5,21:52:40,21:53:10,60.5,72.27,
server_5,21:52:50,21:53:20,47.66,65.64,
server_5,21:53:00,21:53:30,43.29,49.22,
server_5,21:53:10,21:53:40,44.08,43.13,
server_5,21:53:20,21:53:50,55.89,49.31,
server_5,21:53:30,21:54:00,62.06,54.95,
server_5,21:53:40,21:54:10,53.17,62.1,
server_5,21:53:50,21:54:20,52.41,53.57,
server_5,21:54:00,21:54:30,44.57,58.96,
server_5,21:54:10,21:54:40,53.23,59.96,
server_5,21:54:20,21:54:50,55.9,65.53,
server_5,21:54:30,21:55:00,58.1,52.56,
server_5,21:54:40,21:55:10,64.38,52.68,
server_5,21:54:50,21:55:20,66.23,59.17,
server_5,21:55:00,21:55:30,64.98,65.3,
server_5,21:55:10,21:55:40,51.58,67.8,
server_5,21:55:20,21:55:50,51.22,68.64,
server_5,21:55:30,21:56:00,59.52,79.73,
server_5,21:55:40,21:56:10,75.93,76.5,
server_5,21:55:50,21:56:20,67.66,68.42,
server_5,21:56:00,21:56:30,59.35,57.38,
server_5,21:56:10,21:56:40,35.55,63.39,
server_5,21:56:20,21:56:50,23.2,66.14,
server_5,21:56:30,21:57:00,36.13,61.41,
server_5,21:56:40,21:57:10,55.48,46.51,
server_5,21:56:50,21:57:20,68.73,46.66,
server_5,21:57:00,21:57:30,65.18,53.86,
server_5,21:57:10,21:57:40,61.1,58.19,
server_5,21:57:20,21:57:50,53.57,62.46,
server_5,21:57:30,21:58:00,45.18,63.13,
server_5,21:57:40,21:58:10,43.7,77.75,
server_5,21:57:50,21:58:20,42.04,62.29,
server_5,21:58:00,21:58:30,47.23,63.01,
server_5,21:58:10,21:58:40,45.35,46.85,
server_5,21:58:20,21:58:50,50.75,51.39,
server_5,21:58:30,21:59:00,51.85,49.69,
server_5,21:58:40,21:59:10,50.23,45.62,
server_5,21:58:50,21:59:20,53.3,52.96,
server_5,21:59:00,21:59:30,48.4,53.59,
server_5,21:59:10,21:59:40,61.55,71.04,
server_5,21:59:20,21:59:50,53.65,56.58,
server_5,21:59:30,22:00:00,55.08,56.73,
server_5,21:59:40,22:00:10,52.52,43.03,
server_5,21:59:50,22:00:20,55.63,48.4,
server_5,22:00:00,22:00:30,51.99,41.35,
server_5,22:00:10,22:00:40,39.52,38.47,
server_5,22:00:20,22:00:50,40.16,42.97,
server_5,22:00:30,22:01:00,54.51,52.81,
server_5,22:00:40,22:01:10,54.54,53.89,
server_5,22:00:50,22:01:20,59.98,58.81,
server_5,22:01:00,22:01:30,56.36,58.74,
server_5,22:01:10,22:01:40,54.45,57.74,
server_5,22:01:20,22:01:50,56.68,43.32,
server_5,22:01:30,22:02:00,41.88,44.16,
server_5,22:01:40,22:02:10,55.29,40.19,
server_5,22:01:50,22:02:20,57.81,45.64,
server_5,22:02:00,22:02:30,74.85,31.86,
server_5,22:02:10,22:02:40,78.42,45.59,
server_5,22:02:20,22:02:50,70.6,53.28,
server_5,22:02:30,22:03:00,64.4,63.09,
server_5,22:02:40,22:03:10,53.84,58.37,
server_5,22:02:50,22:03:20,48.46,61.19,
server_5,22:03:00,22:03:30,39.12,54.79,
server_5,22:03:10,22:03:40,53.15,42.45,
server_5,22:03:20,22:03:50,59.17,38.26,
server_5,22:03:30,22:04:00,63.61,44.64,
server_5,22:03:40,22:04:10,51.51,60.04,
server_5,22:03:50,22:04:20,53.91,56.38,
server_5,22:04:00,22:04:30,65.01,47.97,
server_5,22:04:10,22:04:40,67.79,48.52,
server_5,22:04:20,22:04:50,78.55,36.18,
server_5,22:04:30,22:05:00,73.61,31.63,
server_5,22:04:40,22:05:10,73.02,30.1,
server_5,22:04:50,22:05:20,46.96,59.36,
server_5,22:05:00,22:05:30,39.41,73.28,
server_5,22:05:10,22:05:40,36.76,71.54,
server_5,22:05:20,22:05:50,44.24,55.73,
server_5,22:05:30,22:06:00,44.62,52.16,
server_5,22:05:40,22:06:10,33.99,53.36,
server_5,22:05:50,22:06:20,39.77,46.63,
server_5,22:06:00,22:06:30,37.12,53.38,
server_5,22:06:10,22:06:40,44.96,48.91,
server_5,22:06:20,22:06:50,39.1,55.05,
server_5,22:06:30,22:07:00,47.85,50.9,
server_5,22:06:40,22:07:10,45.67,54.37,
server_5,22:06:50,22:07:20,49.84,51.09,
server_5,22:07:00,22:07:30,51.83,40.75,
server_5,22:07:10,22:07:40,61.3,39.41,
server_5,22:07:20,22:07:50,67.27,38.34,
server_5,22:07:30,22:08:00,54.43,52.88,
server_5,22:07:40,22:08:10,49.24,46.24,
server_5,22:07:50,22:08:20,40.78,51.63,
server_5,22:08:00,22:08:30,44.21,43.71,
server_5,22:08:10,22:08:40,35.12,52.98,
server_5,22:08:20,22:08:50,51.73,53.52,
server_5,22:08:30,22:09:00,63.31,63.56,
server_5,22:08:40,22:09:10,65.35,60.17,
server_5,22:08:50,22:09:20,64.6,72.47,
server_5,22:09:00,22:09:30,57.88,60.93,
server_5,22:09:10,22:09:40,53.83,66.81,
server_5,22:09:20,22:09:50,48.0,61.48,
server_5,22:09:30,22:10:00,56.56,70.12,
server_5,22:09:40,22:10:10,68.52,68.6,
server_5,22:09:50,22:10:20,61.23,61.46,
server_5,22:10:00,22:10:30,49.86,63.2,
server_5,22:10:10,22:10:40,58.11,70.32,
server_5,22:10:20,22:10:50,61.21,71.83,
server_5,22:10:30,22:11:00,61.9,63.44,
server_5,22:10:40,22:11:10,46.3,61.76,
server_5,22:10:50,22:11:20,57.21,75.04,
server_5,22:11:00,22:11:30,59.57,72.52,
server_5,22:11:10,22:11:40,59.56,71.17,
server_5,22:11:20,22:11:50,55.34,67.2,
server_5,22:11:30,22:12:00,62.19,78.33,
server_5,22:11:40,22:12:10,76.85,67.69,
server_5,22:11:50,22:12:20,73.4,67.35,
server_5,22:12:00,22:12:30,72.59,64.92,
server_5,22:12:10,22:12:40,62.7,63.45,
server_5,22:12:20,22:12:50,69.12,64.83,
server_5,22:12:30,22:13:00,52.93,62.6,
server_5,22:12:40,22:13:10,47.58,69.97,
server_5,22:12:50,22:13:20,27.03,63.36,
server_5,22:13:00,22:13:30,29.0,62.65,
server_5,22:13:10,22:13:40,36.54,61.32,
server_5,22:13:20,22:13:50,56.83,54.59,
server_5,22:13:30,22:14:00,58.3,58.09,
server_5,22:13:40,22:14:10,53.22,52.13,
server_5,22:13:50,22:14:20,40.84,53.21,
server_5,22:14:00,22:14:30,48.57,44.71,
server_5,22:14:10,22:14:40,49.93,48.69,
server_5,22:14:20,22:14:50,50.51,46.23,
server_5,22:14:30,22:15:00,56.12,44.07,
server_5,22:14:40,22:15:10,50.92,42.8,
server_5,22:14:50,22:15:20,49.47,44.32,
server_5,22:15:00,22:15:30,37.44,57.25,
server_5,22:15:10,22:15:40,49.65,61.08,
server_5,22:15:20,22:15:50,55.15,61.86,
server_5,22:15:30,22:16:00,59.14,53.05,
server_5,22:15:40,22:16:10,49.39,66.01,
server_5,22:15:50,22:16:20,38.3,65.35,
server_5,22:16:00,22:16:30,42.43,78.98,
server_5,22:16:10,22:16:40,59.49,74.39,
server_5,22:16:20,22:16:50,68.31,72.6,
server_5,22:16:30,22:17:00,71.69,66.87,
