ts,server_id,net_in,net_out
22:38:45,server_19,245.98,179.52
22:38:45,server_20,1021.26,1469.37
22:38:45,server_17,245.69,349.05
22:38:45,server_11,729.45,556.25
22:38:45,server_1,367.0,237.75
22:38:45,server_9,962.74,1338.1
22:38:45,server_8,818.12,1040.47
22:38:45,server_7,938.35,1157.17
22:38:45,server_6,122.65,156.3
22:38:45,server_5,86.44,52.05
22:38:45,server_4,26.56,34.29
22:38:45,server_3,150.96,216.31
22:38:45,server_2,859.06,1197.52
22:38:45,server_10,301.23,168.62
22:38:50,server_13,703.09,411.28
22:38:50,server_14,563.1,771.55
22:38:50,server_15,358.58,499.46
22:38:50,server_16,949.03,1315.67
22:38:50,server_20,320.36,356.71
22:38:50,server_18,15419.02,12704.61
22:38:50,server_19,17941.43,18678.49
22:38:50,server_12,489.45,285.3
22:38:50,server_17,582.42,564.43
22:38:50,server_11,91.1,82.6
22:38:50,server_10,494.56,654.94
22:38:50,server_9,523.17,447.3
22:38:50,server_8,749.38,987.42
22:38:50,server_7,347.02,257.4
22:38:50,server_6,90.64,86.15
22:38:50,server_5,333.76,444.7
22:38:50,server_4,517.12,328.68
22:38:50,server_3,452.26,491.75
22:38:50,server_2,3510.63,4141.56
22:38:50,server_1,200.91,242.59
22:38:55,server_13,253.43,168.33
22:38:55,server_14,691.28,902.36
22:38:55,server_15,121.14,103.25
22:38:55,server_16,387.56,461.83
22:38:55,server_20,345.77,453.4
22:38:55,server_18,551.13,368.56
22:38:55,server_19,19777.81,21170.94
22:38:55,server_12,302.07,185.01
22:38:55,server_17,123.75,124.53
22:38:55,server_11,355.21,337.51
22:38:55,server_10,411.71,333.78
22:38:55,server_9,19634.71,19673.99
22:38:55,server_2,230.64,160.96
22:38:55,server_3,809.43,938.41
22:38:55,server_4,952.38,485.84
22:38:55,server_1,874.94,455.49
22:38:55,server_6,873.75,726.45
22:38:55,server_7,480.1,535.89
22:38:55,server_8,296.22,224.16
22:38:55,server_5,891.03,1128.78
22:39:00,server_12,407.62,205.75
22:39:00,server_19,174.41,92.74
22:39:00,server_18,900.25,1207.56
22:39:00,server_17,579.62,500.58
22:39:00,server_16,16597.97,16101.72
22:39:00,server_15,111.19,118.63
22:39:00,server_14,12551.93,14364.32
22:39:00,server_13,50.64,29.7
22:39:00,server_11,116.0,89.29
22:39:00,server_20,14170.31,12014.08
22:39:00,server_9,172.55,138.2
22:39:00,server_1,638.57,865.08
22:39:00,server_2,769.4,721.13
22:39:00,server_3,137.38,106.09
22:39:00,server_4,106.1,96.67
22:39:00,server_10,152.5,145.8
22:39:00,server_6,859.87,1199.72
22:39:00,server_7,1188.37,1133.19
22:39:00,server_8,2040.33,1896.71
22:39:00,server_5,673.94,856.25
22:39:05,server_12,2947.11,3157.35
22:39:05,server_19,762.6,1028.83
22:39:05,server_18,96.42,102.54
22:39:05,server_17,463.96,661.35
22:39:05,server_16,698.03,735.46
22:39:05,server_15,143.08,142.23
22:39:05,server_14,660.77,510.5
22:39:05,server_13,896.79,921.77
22:39:05,server_11,975.95,648.21
22:39:05,server_20,4170.24,4618.02
22:39:05,server_9,623.62,736.2
22:39:05,server_1,1050.22,1046.9
22:39:05,server_2,95.77,137.76
22:39:05,server_3,5293.08,5575.95
22:39:05,server_4,333.87,215.66
22:39:05,server_10,2306.79,2680.57
22:39:05,server_6,246.49,284.01
22:39:05,server_7,187.86,263.75
22:39:05,server_8,349.11,276.22
22:39:05,server_5,180.53,195.81
22:39:10,server_11,460.7,607.32
22:39:10,server_19,508.93,609.36
22:39:10,server_18,556.45,336.19
22:39:10,server_17,831.68,662.6
22:39:10,server_16,16650.27,19632.93
22:39:10,server_15,236.09,324.38
22:39:10,server_14,19738.83,23388.83
22:39:10,server_13,243.64,250.67
22:39:10,server_12,18060.69,15615.07
22:39:10,server_20,334.85,395.55
22:39:10,server_10,192.09,206.08
22:39:10,server_8,3271.76,3309.84
22:39:10,server_7,3766.28,3121.16
22:39:10,server_6,443.31,275.21
22:39:10,server_5,795.61,686.2
22:39:10,server_4,4387.37,4703.81
22:39:10,server_3,924.81,1306.5
22:39:10,server_2,626.42,669.21
22:39:10,server_1,17820.22,16830.89
22:39:10,server_9,1309.71,1332.32
22:39:15,server_13,83.05,74.32
22:39:15,server_14,962.39,1142.49
22:39:15,server_15,482.82,400.84
22:39:15,server_12,380.39,396.04
22:39:15,server_17,143.61,182.36
22:39:15,server_18,4548.33,4466.54
22:39:15,server_19,2274.14,2281.7
22:39:15,server_16,2911.67,3138.04
22:39:15,server_11,1054.77,1424.07
22:39:15,server_20,21.83,28.21
22:39:15,server_9,384.92,291.95
22:39:15,server_1,5110.19,4531.68
22:39:15,server_2,998.78,985.23
22:39:15,server_3,878.66,1113.05
22:39:15,server_4,972.82,1333.09
22:39:15,server_10,2969.69,2412.2
22:39:15,server_6,491.37,626.06
22:39:15,server_7,564.03,750.33
22:39:15,server_8,512.94,478.32
22:39:15,server_5,4147.79,4594.51
22:39:20,server_19,127.22,162.84
22:39:20,server_18,262.68,262.15
22:39:20,server_17,413.05,529.1
22:39:20,server_16,543.69,491.1
22:39:20,server_15,189.89,223.94
22:39:20,server_14,150.84,220.06
22:39:20,server_13,236.67,317.38
22:39:20,server_12,14056.14,12651.51
22:39:20,server_11,74.85,51.91
22:39:20,server_20,12894.82,13491.73
22:39:20,server_9,183.2,266.87
22:39:20,server_1,611.14,746.39
22:39:20,server_2,19615.36,20552.41
22:39:20,server_3,906.74,1146.54
22:39:20,server_4,10563.9,11029.38
22:39:20,server_10,342.96,183.46
22:39:20,server_6,405.53,494.82
22:39:20,server_7,42.8,42.12
22:39:20,server_8,5.75,4.33
22:39:20,server_5,10111.85,9393.26
22:39:25,server_11,1245.75,1244.18
22:39:25,server_19,16.02,13.75
22:39:25,server_18,9118.59,7677.22
22:39:25,server_17,395.08,388.79
22:39:25,server_16,386.14,470.47
22:39:25,server_15,949.83,949.8
22:39:25,server_14,165.72,211.06
22:39:25,server_13,3538.94,2908.26
22:39:25,server_12,134.43,161.29
22:39:25,server_20,5979.86,5738.29
22:39:25,server_10,4216.72,4771.95
22:39:25,server_8,4751.76,3894.23
22:39:25,server_9,290.88,433.86
22:39:25,server_1,18631.85,22020.67
22:39:25,server_2,421.25,345.32
22:39:25,server_3,118.16,142.95
22:39:25,server_5,16342.71,19074.42
22:39:25,server_6,12429.94,11799.47
22:39:25,server_7,375.81,305.95
22:39:25,server_4,559.99,488.47
22:39:30,server_20,869.39,1197.97
22:39:30,server_11,675.47,442.21
22:39:30,server_18,885.23,623.09
22:39:30,server_17,603.86,708.53
22:39:30,server_16,1037.65,1313.54
22:39:30,server_15,269.63,172.24
22:39:30,server_14,77.73,86.45
22:39:30,server_13,5438.37,5202.49
22:39:30,server_12,230.08,223.01
22:39:30,server_19,495.13,359.65
22:39:30,server_10,929.84,1257.88
22:39:30,server_8,191.24,194.71
22:39:30,server_1,1066.38,1259.99
22:39:30,server_2,418.5,233.63
22:39:30,server_3,396.22,421.47
22:39:30,server_9,196.13,191.05
22:39:30,server_5,335.98,446.95
22:39:30,server_6,281.6,152.88
22:39:30,server_7,92.46,65.3
22:39:30,server_4,913.41,1287.47
22:39:35,server_12,13285.74,15218.45
22:39:35,server_19,944.11,887.33
22:39:35,server_18,89.51,48.62
22:39:35,server_17,234.91,263.02
22:39:35,server_16,198.47,268.72
22:39:35,server_15,477.23,429.8
22:39:35,server_14,2819.59,2929.72
22:39:35,server_13,572.75,857.48
22:39:35,server_11,276.2,172.32
22:39:35,server_20,363.3,429.6
22:39:35,server_9,6803.07,6748.12
22:39:35,server_1,156.12,201.46
22:39:35,server_2,15.32,15.93
22:39:35,server_3,249.54,238.92
22:39:35,server_4,2747.13,3245.89
22:39:35,server_10,885.9,942.0
22:39:35,server_6,1091.17,1564.53
22:39:35,server_7,459.72,247.86
22:39:35,server_8,199.96,254.46
22:39:35,server_5,469.73,312.85
22:39:40,server_11,3035.66,3297.34
22:39:40,server_19,19.78,16.93
22:39:40,server_18,399.4,363.02
22:39:40,server_17,763.6,978.58
22:39:40,server_16,523.47,446.34
22:39:40,server_15,455.85,439.79
22:39:40,server_14,363.06,367.35
22:39:40,server_13,45.48,51.0
22:39:40,server_12,563.53,330.59
22:39:40,server_20,348.47,235.04
22:39:40,server_10,1030.84,1309.44
22:39:40,server_8,824.16,729.59
22:39:40,server_7,4199.08,4142.56
22:39:40,server_6,481.47,491.21
22:39:40,server_5,9304.99,10273.65
22:39:40,server_4,111.24,72.0
22:39:40,server_3,232.2,338.38
22:39:40,server_2,318.14,347.43
22:39:40,server_1,729.37,880.03
22:39:40,server_9,503.38,308.84
22:39:45,server_13,1000.54,1163.36
22:39:45,server_14,61.27,70.63
22:39:45,server_15,15376.8,16425.63
22:39:45,server_12,357.05,306.06
22:39:45,server_17,484.39,254.85
22:39:45,server_18,16903.17,14190.2
22:39:45,server_19,285.31,333.39
22:39:45,server_16,19912.6,18765.56
22:39:45,server_11,287.05,336.85
22:39:45,server_20,386.56,369.1
22:39:45,server_9,943.23,610.35
22:39:45,server_1,288.85,270.94
22:39:45,server_2,1388.71,1346.1
22:39:45,server_3,3332.74,2885.86
22:39:45,server_4,5357.65,5696.42
22:39:45,server_10,17947.53,14782.47
22:39:45,server_6,5838.2,6758.17
22:39:45,server_7,545.61,649.16
22:39:45,server_8,456.08,253.39
22:39:45,server_5,881.57,953.19
22:39:50,server_12,13321.03,13326.9
22:39:50,server_20,676.06,530.03
22:39:50,server_19,4345.96,4812.54
22:39:50,server_18,297.9,369.41
22:39:50,server_17,892.81,586.65
22:39:50,server_16,220.87,237.75
22:39:50,server_15,2773.72,3074.52
22:39:50,server_14,569.85,584.8
22:39:50,server_13,68.39,68.33
22:39:50,server_11,239.07,129.33
22:39:50,server_10,197.29,210.47
22:39:50,server_9,634.6,687.8
22:39:50,server_2,516.16,280.76
22:39:50,server_3,633.8,350.49
22:39:50,server_4,1635.87,1719.08
22:39:50,server_1,197.85,211.8
22:39:50,server_6,993.84,667.86
22:39:50,server_7,94.51,65.65
22:39:50,server_8,15930.46,18415.26
22:39:50,server_5,47.17,28.55
22:39:55,server_12,289.27,386.55
22:39:55,server_19,27.6,29.2
22:39:55,server_18,430.59,629.01
22:39:55,server_17,292.62,360.04
22:39:55,server_16,526.82,314.86
22:39:55,server_15,7025.76,5654.86
22:39:55,server_14,13970.11,12043.39
22:39:55,server_13,236.9,269.62
22:39:55,server_11,332.63,262.45
22:39:55,server_20,667.44,534.78
22:39:55,server_9,831.94,998.65
22:39:55,server_1,230.93,225.01
22:39:55,server_2,843.14,720.63
22:39:55,server_3,893.38,742.13
22:39:55,server_4,533.89,323.53
22:39:55,server_10,232.95,337.94
22:39:55,server_6,6609.82,5599.35
22:39:55,server_7,270.43,195.71
22:39:55,server_8,971.74,1217.87
22:39:55,server_5,967.73,1413.59
22:40:00,server_12,905.26,855.68
22:40:00,server_19,40.14,38.73
22:40:00,server_18,99.48,55.44
22:40:00,server_17,4801.06,4743.34
22:40:00,server_16,233.13,128.11
22:40:00,server_15,1047.41,796.21
22:40:00,server_14,204.36,260.7
22:40:00,server_13,888.22,975.42
22:40:00,server_11,1028.0,913.8
22:40:00,server_20,1742.24,1486.25
22:40:00,server_9,16513.5,15446.9
22:40:00,server_1,15785.29,17173.94
22:40:00,server_2,477.76,687.16
22:40:00,server_3,199.6,104.06
22:40:00,server_4,555.91,361.36
22:40:00,server_10,15566.71,16820.74
22:40:00,server_6,584.4,393.04
22:40:00,server_7,450.25,476.69
22:40:00,server_8,160.56,109.69
22:40:00,server_5,443.95,358.01
22:40:05,server_11,263.37,324.98
22:40:05,server_19,925.79,954.18
22:40:05,server_18,19195.47,16291.3
22:40:05,server_17,636.23,589.09
22:40:05,server_16,618.55,345.0
22:40:05,server_15,109.54,144.3
22:40:05,server_14,199.33,292.8
22:40:05,server_13,157.06,124.95
22:40:05,server_12,12744.7,13859.01
22:40:05,server_20,836.62,1009.25
22:40:05,server_10,275.05,260.69
22:40:05,server_8,304.78,271.04
22:40:05,server_7,325.8,458.16
22:40:05,server_6,17173.62,16089.96
22:40:05,server_5,16.46,19.72
22:40:05,server_4,3204.01,3098.9
22:40:05,server_3,903.54,728.43
22:40:05,server_2,778.76,1123.06
22:40:05,server_1,387.06,287.28
22:40:05,server_9,103.9,143.11
22:40:10,server_13,4397.72,4211.26
22:40:10,server_14,456.52,658.64
22:40:10,server_15,3583.13,4164.01
22:40:10,server_12,399.51,399.55
22:40:10,server_17,18584.74,15789.67
22:40:10,server_18,8792.29,7252.05
22:40:10,server_19,727.01,455.82
22:40:10,server_16,4961.89,4624.43
22:40:10,server_11,929.65,951.91
22:40:10,server_20,598.59,811.48
22:40:10,server_9,567.03,447.04
22:40:10,server_1,3587.82,3309.07
22:40:10,server_2,604.58,498.16
22:40:10,server_3,884.34,924.56
22:40:10,server_4,695.41,890.87
22:40:10,server_10,463.63,655.33
22:40:10,server_6,257.29,245.03
22:40:10,server_7,91.79,86.01
22:40:10,server_8,240.11,332.94
22:40:10,server_5,941.45,1007.21
22:40:15,server_19,134.23,125.39
22:40:15,server_18,174.99,99.85
22:40:15,server_17,428.3,374.79
22:40:15,server_16,688.95,842.47
22:40:15,server_15,165.25,240.38
22:40:15,server_14,543.62,697.55
22:40:15,server_13,212.1,147.09
22:40:15,server_12,347.82,253.2
22:40:15,server_11,1678.05,1651.02
22:40:15,server_20,171.53,155.1
22:40:15,server_9,736.88,779.15
22:40:15,server_1,44.38,40.64
22:40:15,server_2,388.71,413.28
22:40:15,server_3,420.7,420.26
22:40:15,server_4,153.77,220.25
22:40:15,server_10,248.39,176.17
22:40:15,server_6,179.75,259.33
22:40:15,server_7,361.62,245.48
22:40:15,server_8,586.97,666.94
22:40:15,server_5,372.8,506.2
22:40:20,server_11,10684.63,12729.07
22:40:20,server_19,60.54,75.16
22:40:20,server_18,7539.22,8198.45
22:40:20,server_17,796.76,1048.96
22:40:20,server_16,152.63,210.79
22:40:20,server_15,559.99,625.43
22:40:20,server_14,1058.64,1160.54
22:40:20,server_13,7980.38,8827.77
22:40:20,server_12,823.35,827.82
22:40:20,server_20,1249.61,1400.07
22:40:20,server_10,876.97,487.19
22:40:20,server_8,399.64,256.76
22:40:20,server_9,5436.31,5198.01
22:40:20,server_1,257.23,362.49
22:40:20,server_2,121.57,82.13
22:40:20,server_3,608.47,588.53
22:40:20,server_5,973.17,693.18
22:40:20,server_6,1007.46,933.1
22:40:20,server_7,582.04,740.34
22:40:20,server_4,12965.99,14743.91
22:40:25,server_20,165.17,245.65
22:40:25,server_11,259.78,322.64
22:40:25,server_18,10791.61,8783.56
22:40:25,server_17,966.66,807.27
22:40:25,server_16,12014.35,11982.76
22:40:25,server_15,230.75,224.43
22:40:25,server_14,341.03,363.22
22:40:25,server_13,868.52,816.39
22:40:25,server_12,158.3,166.3
22:40:25,server_19,975.46,1335.35
22:40:25,server_10,652.39,439.57
22:40:25,server_8,45.15,64.22
22:40:25,server_1,109.48,120.05
22:40:25,server_2,525.61,464.67
22:40:25,server_3,900.64,1187.79
22:40:25,server_9,14365.48,13777.54
22:40:25,server_5,7973.47,7235.19
22:40:25,server_6,283.75,247.8
22:40:25,server_7,327.41,483.79
22:40:25,server_4,142.98,162.05
22:40:30,server_12,6056.8,7179.91
22:40:30,server_19,929.05,945.28
22:40:30,server_18,19349.98,18039.91
22:40:30,server_17,14381.83,13023.54
22:40:30,server_16,11011.89,13190.28
22:40:30,server_15,558.39,662.69
22:40:30,server_14,146.17,167.63
22:40:30,server_13,921.81,1277.93
22:40:30,server_11,297.06,310.83
22:40:30,server_20,407.97,299.79
22:40:30,server_9,13653.34,11622.49
22:40:30,server_1,242.59,205.35
22:40:30,server_2,345.64,372.8
22:40:30,server_3,929.21,1033.16
22:40:30,server_4,840.41,1158.05
22:40:30,server_10,15774.42,13254.52
22:40:30,server_6,920.38,536.98
22:40:30,server_7,3095.64,2606.49
22:40:30,server_8,9844.38,8780.02
22:40:30,server_5,284.52,426.63
22:40:35,server_11,16095.86,15264.93
22:40:35,server_19,267.37,342.2
22:40:35,server_18,17.82,11.02
22:40:35,server_17,323.07,300.93
22:40:35,server_16,16997.19,15695.28
22:40:35,server_15,11644.08,12775.11
22:40:35,server_14,458.1,324.81
22:40:35,server_13,4680.41,3784.18
22:40:35,server_12,974.61,978.82
22:40:35,server_20,541.99,398.57
22:40:35,server_10,11539.59,13803.13
22:40:35,server_8,7469.06,6501.91
22:40:35,server_7,143.91,111.38
22:40:35,server_6,643.02,906.42
22:40:35,server_5,313.69,452.95
22:40:35,server_4,121.57,85.8
22:40:35,server_3,872.6,1205.55
22:40:35,server_2,936.99,470.57
22:40:35,server_1,2339.31,2007.35
22:40:35,server_9,942.31,774.1
22:40:40,server_13,187.11,192.07
22:40:40,server_14,19828.33,23101.83
22:40:40,server_15,7709.9,9030.25
22:40:40,server_12,842.28,653.37
22:40:40,server_17,404.21,417.38
22:40:40,server_18,14345.07,16288.64
22:40:40,server_19,413.45,390.91
22:40:40,server_16,90.46,50.11
22:40:40,server_11,526.33,555.62
22:40:40,server_20,1009.0,977.41
22:40:40,server_9,4996.16,5044.33
22:40:40,server_1,517.37,315.15
22:40:40,server_2,865.03,645.3
22:40:40,server_3,495.44,493.9
22:40:40,server_4,7047.41,6707.14
22:40:40,server_10,76.93,67.33
22:40:40,server_6,428.01,539.56
22:40:40,server_7,712.48,574.9
22:40:40,server_8,423.04,227.82
22:40:40,server_5,48.05,40.67
22:40:45,server_20,488.14,360.31
22:40:45,server_19,1015.4,1345.45
22:40:45,server_18,208.55,240.5
22:40:45,server_17,879.29,898.09
22:40:45,server_16,298.92,267.42
22:40:45,server_15,158.29,107.5
22:40:45,server_14,315.62,169.7
22:40:45,server_12,618.54,487.12
22:40:45,server_11,411.33,385.68
22:40:45,server_13,924.61,1017.63
22:40:45,server_9,310.21,265.17
22:40:45,server_10,15396.15,17820.32
22:40:45,server_2,254.39,218.87
22:40:45,server_3,1005.16,1103.11
22:40:45,server_4,475.83,685.2
22:40:45,server_1,5115.52,5447.93
22:40:45,server_6,8083.0,6527.16
22:40:45,server_7,609.16,387.81
22:40:45,server_8,343.07,420.47
22:40:45,server_5,807.99,487.71
22:40:50,server_12,4350.17,4766.39
22:40:50,server_20,293.42,331.91
22:40:50,server_19,430.45,226.33
22:40:50,server_18,292.06,210.47
22:40:50,server_17,19052.13,16711.78
22:40:50,server_16,54.1,59.4
22:40:50,server_15,377.14,292.08
22:40:50,server_14,563.89,683.87
22:40:50,server_13,527.11,566.47
22:40:50,server_11,966.76,1028.23
22:40:50,server_3,1039.01,799.72
22:40:50,server_9,860.95,684.92
22:40:50,server_10,866.97,1267.35
22:40:50,server_2,410.5,385.29
22:40:50,server_4,462.87,560.08
22:40:50,server_1,555.04,527.37
22:40:50,server_6,13149.22,15078.33
22:40:50,server_7,929.09,653.74
22:40:50,server_8,1593.83,1386.47
22:40:50,server_5,12638.52,13926.64
22:40:55,server_12,970.07,555.42
22:40:55,server_19,871.7,522.66
22:40:55,server_18,70.85,96.32
22:40:55,server_17,107.56,85.98
22:40:55,server_16,346.0,258.01
22:40:55,server_15,936.16,861.58
22:40:55,server_14,199.27,134.01
22:40:55,server_20,1051.07,1041.02
22:40:55,server_11,508.6,530.2
22:40:55,server_13,147.53,126.63
22:40:55,server_9,71.13,99.63
22:40:55,server_1,321.02,406.9
22:40:55,server_2,887.11,1256.18
22:40:55,server_3,18825.25,21129.62
22:40:55,server_4,507.91,274.07
22:40:55,server_10,231.52,324.1
22:40:55,server_6,896.17,1178.25
22:40:55,server_7,872.62,1198.19
22:40:55,server_8,4521.56,4821.57
22:40:55,server_5,15728.82,12797.04
22:41:00,server_19,423.48,511.59
22:41:00,server_18,649.15,614.21
22:41:00,server_17,172.62,113.29
22:41:00,server_16,602.95,349.35
22:41:00,server_15,438.4,584.71
22:41:00,server_14,400.73,213.25
22:41:00,server_13,823.27,951.31
22:41:00,server_12,147.43,141.77
22:41:00,server_11,909.99,1002.22
22:41:00,server_20,9.7,14.45
22:41:00,server_9,132.65,136.16
22:41:00,server_1,544.25,412.86
22:41:00,server_2,249.29,343.76
22:41:00,server_3,887.4,1159.7
22:41:00,server_4,1949.03,2290.27
22:41:00,server_10,3181.67,2729.15
22:41:00,server_6,857.55,462.12
22:41:00,server_7,1.43,1.55
22:41:00,server_8,864.6,982.74
22:41:00,server_5,830.45,1026.91
22:41:05,server_11,607.74,425.01
22:41:05,server_19,117.4,111.33
22:41:05,server_18,372.78,329.69
22:41:05,server_17,7786.76,8184.98
22:41:05,server_16,338.79,416.69
22:41:05,server_15,959.49,517.39
22:41:05,server_14,19198.75,15547.49
22:41:05,server_13,0.41,0.36
22:41:05,server_12,987.93,1476.31
22:41:05,server_20,15361.47,14726.53
22:41:05,server_10,162.45,155.16
22:41:05,server_8,227.6,201.6
22:41:05,server_9,879.02,825.48
22:41:05,server_1,1782.24,1458.91
22:41:05,server_2,176.0,109.2
22:41:05,server_3,443.14,318.01
22:41:05,server_5,514.65,306.54
22:41:05,server_6,5650.48,5839.78
22:41:05,server_7,115.22,120.85
22:41:05,server_4,900.26,1329.67
22:41:10,server_20,745.17,608.78
22:41:10,server_11,421.11,585.4
22:41:10,server_18,9017.53,8721.67
22:41:10,server_17,414.53,620.31
22:41:10,server_16,2251.96,2675.58
22:41:10,server_15,1016.58,992.83
22:41:10,server_14,1060.58,951.88
22:41:10,server_13,3568.57,3485.35
22:41:10,server_12,52.22,64.67
22:41:10,server_19,4862.17,5039.11
22:41:10,server_10,309.49,409.14
22:41:10,server_8,2490.41,2662.63
22:41:10,server_1,519.09,769.65
22:41:10,server_2,8716.53,9720.45
22:41:10,server_3,463.08,534.31
22:41:10,server_9,238.36,344.45
22:41:10,server_5,750.68,523.82
22:41:10,server_6,127.39,88.33
22:41:10,server_7,5058.75,5036.54
22:41:10,server_4,759.28,971.44
22:41:15,server_19,97.83,98.73
22:41:15,server_18,875.12,683.23
22:41:15,server_17,451.12,472.2
22:41:15,server_16,443.67,452.26
22:41:15,server_15,907.24,828.62
22:41:15,server_14,228.64,206.21
22:41:15,server_13,494.84,738.7
22:41:15,server_12,1000.74,1269.42
22:41:15,server_11,2197.87,2011.87
22:41:15,server_20,8975.48,9743.71
22:41:15,server_9,149.57,177.78
22:41:15,server_1,4561.17,4187.36
22:41:15,server_2,714.33,766.37
22:41:15,server_3,820.84,1191.87
22:41:15,server_4,259.96,272.09
22:41:15,server_10,49.69,26.6
22:41:15,server_6,374.71,353.08
22:41:15,server_7,135.25,78.71
22:41:15,server_8,620.69,643.16
22:41:15,server_5,1450.26,1729.75
22:41:20,server_11,831.36,772.14
22:41:20,server_19,284.38,341.06
22:41:20,server_18,957.48,1408.93
22:41:20,server_17,815.08,922.57
22:41:20,server_16,0.0,0.0
22:41:20,server_15,10210.11,10684.69
22:41:20,server_14,184.99,266.88
22:41:20,server_13,4151.59,3651.59
22:41:20,server_12,400.76,498.03
22:41:20,server_20,368.08,425.81
22:41:20,server_10,572.48,821.57
22:41:20,server_8,969.21,707.01
22:41:20,server_9,863.18,898.2
22:41:20,server_1,596.07,559.55
22:41:20,server_2,631.43,597.58
22:41:20,server_3,13172.5,13828.11
22:41:20,server_5,1726.13,1506.25
22:41:20,server_6,515.16,739.2
22:41:20,server_7,2370.22,2299.31
22:41:20,server_4,614.34,621.04
22:41:25,server_20,195.8,192.76
22:41:25,server_19,889.98,961.93
22:41:25,server_18,423.22,447.28
22:41:25,server_17,8953.09,7802.17
22:41:25,server_16,499.69,605.35
22:41:25,server_15,583.96,340.65
22:41:25,server_14,374.07,510.1
22:41:25,server_13,381.5,558.38
22:41:25,server_12,83.45,109.16
22:41:25,server_11,851.18,899.81
22:41:25,server_9,199.2,272.43
22:41:25,server_1,379.46,565.53
22:41:25,server_2,5652.48,5860.47
22:41:25,server_3,4925.31,5666.75
22:41:25,server_4,156.32,185.89
22:41:25,server_10,112.65,138.82
22:41:25,server_6,592.94,627.2
22:41:25,server_7,827.63,1058.36
22:41:25,server_8,921.78,680.82
22:41:25,server_5,815.75,1167.46
22:41:30,server_12,125.92,138.94
22:41:30,server_19,95.05,87.88
22:41:30,server_18,245.04,350.66
22:41:30,server_17,47.86,58.08
22:41:30,server_16,379.05,284.05
22:41:30,server_15,2460.63,2599.21
22:41:30,server_14,330.75,465.81
22:41:30,server_13,314.9,342.64
22:41:30,server_11,879.14,889.27
22:41:30,server_20,134.01,68.83
22:41:30,server_9,256.79,258.12
22:41:30,server_1,920.18,745.99
22:41:30,server_2,270.42,278.48
22:41:30,server_3,190.8,247.83
22:41:30,server_4,19350.05,21198.61
22:41:30,server_10,1266.95,1207.9
22:41:30,server_6,874.18,916.98
22:41:30,server_7,19234.02,22550.91
22:41:30,server_8,305.94,397.7
22:41:30,server_5,312.78,452.65
22:41:35,server_11,297.05,326.99
22:41:35,server_19,234.24,295.21
22:41:35,server_18,922.94,499.12
22:41:35,server_17,813.96,667.81
22:41:35,server_16,9254.99,10258.92
22:41:35,server_15,841.39,1129.93
22:41:35,server_14,4443.81,4782.95
22:41:35,server_13,830.63,522.56
22:41:35,server_12,2106.87,1945.66
22:41:35,server_20,144.12,174.89
22:41:35,server_10,183.05,217.22
22:41:35,server_8,730.28,809.77
22:41:35,server_7,919.16,916.1
22:41:35,server_6,514.35,452.21
22:41:35,server_5,934.31,555.64
22:41:35,server_4,18695.68,21487.33
22:41:35,server_3,965.68,646.96
22:41:35,server_2,303.67,245.72
22:41:35,server_1,323.03,355.15
22:41:35,server_9,576.4,290.35
22:41:40,server_13,325.37,323.67
22:41:40,server_14,265.93,308.98
22:41:40,server_15,867.36,894.91
22:41:40,server_16,162.55,234.82
22:41:40,server_20,57.29,42.24
22:41:40,server_18,734.34,457.68
22:41:40,server_19,105.39,123.55
22:41:40,server_12,328.5,461.65
22:41:40,server_17,5297.26,5295.16
22:41:40,server_11,22.21,12.36
22:41:40,server_10,3540.08,3128.06
22:41:40,server_9,0.0,0.0
22:41:40,server_2,306.71,211.12
22:41:40,server_3,406.39,390.52
22:41:40,server_4,481.56,699.99
22:41:40,server_1,337.71,271.25
22:41:40,server_6,814.6,673.13
22:41:40,server_7,1093.26,1258.4
22:41:40,server_8,481.38,267.06
22:41:40,server_5,674.9,860.3
22:41:45,server_12,522.42,540.08
22:41:45,server_19,564.71,655.54
22:41:45,server_18,919.49,1080.4
22:41:45,server_17,812.27,902.6
22:41:45,server_16,896.08,1266.9
22:41:45,server_15,625.6,414.92
22:41:45,server_14,10597.74,8566.98
22:41:45,server_13,300.7,241.81
22:41:45,server_11,512.18,377.05
22:41:45,server_20,509.57,749.48
22:41:45,server_9,343.52,302.52
22:41:45,server_1,84.32,75.47
22:41:45,server_2,212.45,137.42
22:41:45,server_3,923.27,907.62
22:41:45,server_4,7741.12,8679.53
22:41:45,server_10,377.36,345.86
22:41:45,server_6,489.28,597.77
22:41:45,server_7,16409.47,13397.54
22:41:45,server_8,30.17,27.94
22:41:45,server_5,929.26,1234.0
22:41:50,server_11,118.36,174.2
22:41:50,server_19,679.39,464.83
22:41:50,server_18,151.98,120.24
22:41:50,server_17,1004.48,1262.16
22:41:50,server_16,942.11,603.63
22:41:50,server_15,246.96,167.32
22:41:50,server_14,970.16,825.95
22:41:50,server_13,938.08,1188.56
22:41:50,server_12,212.86,273.1
22:41:50,server_20,491.15,348.17
22:41:50,server_10,857.78,1236.11
22:41:50,server_8,892.23,1149.53
22:41:50,server_7,973.85,1392.09
22:41:50,server_6,245.18,325.69
22:41:50,server_5,82.44,122.85
22:41:50,server_4,10034.12,9318.68
22:41:50,server_3,112.72,148.91
22:41:50,server_2,267.62,175.36
22:41:50,server_1,41.73,61.82
