ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:41:10,server_9,11.87,95.81,238.36,344.45,122.71
22:41:10,server_5,64.23,54.25,750.68,523.82,117.13
22:41:10,server_6,48.91,48.89,127.39,88.33,9458.74
22:41:10,server_7,69.94,44.36,5058.75,5036.54,18.12
22:41:10,server_4,86.9,10.48,759.28,971.44,105.28
22:41:15,server_19,22.76,31.98,97.83,98.73,5885.86
22:41:15,server_18,88.52,27.27,875.12,683.23,0.0
22:41:15,server_17,41.78,51.34,451.12,472.2,127.59
22:41:15,server_16,46.35,46.63,443.67,452.26,9.26
22:41:15,server_15,86.71,86.18,907.24,828.62,68.89
22:41:15,server_14,26.52,29.22,228.64,206.21,4.81
22:41:15,server_13,47.35,49.03,494.84,738.7,51.45
22:41:15,server_12,93.55,84.0,1000.74,1269.42,21.19
22:41:15,server_11,40.93,45.81,2197.87,2011.87,965.13
22:41:15,server_20,63.97,48.39,8975.48,9743.71,190.91
22:41:15,server_9,49.6,23.83,149.57,177.78,6639.53
22:41:15,server_1,67.39,63.57,4561.17,4187.36,1608.81
22:41:15,server_2,68.05,85.78,714.33,766.37,139.18
22:41:15,server_3,85.93,89.39,820.84,1191.87,158.34
22:41:15,server_4,22.63,19.99,259.96,272.09,0.0
22:41:15,server_10,6.16,83.78,49.69,26.6,0.0
22:41:15,server_6,37.26,53.78,374.71,353.08,0.0
22:41:15,server_7,8.89,90.86,135.25,78.71,59.7
22:41:15,server_8,62.87,82.25,620.69,643.16,0.0
22:41:15,server_5,53.91,45.44,1450.26,1729.75,1699.24
22:41:20,server_11,86.15,88.81,831.36,772.14,154.91
22:41:20,server_19,29.07,39.35,284.38,341.06,33.62
22:41:20,server_18,97.55,92.85,957.48,1408.93,114.41
22:41:20,server_17,88.85,15.22,815.08,922.57,9.08
22:41:20,server_16,8.78,96.37,0.0,0.0,81.17
22:41:20,server_15,62.93,31.42,10210.11,10684.69,192.49
22:41:20,server_14,28.58,32.33,184.99,266.88,67.14
22:41:20,server_13,47.92,44.19,4151.59,3651.59,1495.67
22:41:20,server_12,32.05,45.37,400.76,498.03,50.34
22:41:20,server_20,37.9,38.09,368.08,425.81,41.94
22:41:20,server_10,68.12,86.23,572.48,821.57,145.36
22:41:20,server_8,95.64,16.75,969.21,707.01,27.07
22:41:20,server_9,86.64,1.28,863.18,898.2,95.77
22:41:20,server_1,62.89,74.87,596.07,559.55,56.3
22:41:20,server_2,65.23,85.87,631.43,597.58,117.58
22:41:20,server_3,64.41,53.56,13172.5,13828.11,67.82
22:41:20,server_5,41.16,60.17,1726.13,1506.25,1926.88
22:41:20,server_6,48.47,38.43,515.16,739.2,77.16
22:41:20,server_7,48.48,56.55,2370.22,2299.31,1518.41
22:41:20,server_4,58.71,53.85,614.34,621.04,64.11
22:41:25,server_20,15.02,99.29,195.8,192.76,89.91
22:41:25,server_19,92.88,82.54,889.98,961.93,113.72
22:41:25,server_18,44.99,38.17,423.22,447.28,11.27
22:41:25,server_17,68.59,58.85,8953.09,7802.17,38.91
22:41:25,server_16,49.69,67.87,499.69,605.35,21.09
22:41:25,server_15,51.28,68.74,583.96,340.65,172.67
22:41:25,server_14,43.04,63.27,374.07,510.1,51.31
22:41:25,server_13,40.6,40.2,381.5,558.38,22.6
22:41:25,server_12,5.93,93.84,83.45,109.16,0.0
22:41:25,server_11,88.06,12.86,851.18,899.81,80.05
22:41:25,server_9,19.57,94.32,199.2,272.43,36.95
22:41:25,server_1,39.43,46.55,379.46,565.53,29.83
22:41:25,server_2,66.75,35.67,5652.48,5860.47,129.02
22:41:25,server_3,41.65,47.86,4925.31,5666.75,779.43
22:41:25,server_4,49.27,49.53,156.32,185.89,6229.37
22:41:25,server_10,24.53,39.53,112.65,138.82,8736.44
22:41:25,server_6,58.56,58.96,592.94,627.2,72.34
22:41:25,server_7,84.3,23.56,827.63,1058.36,25.83
22:41:25,server_8,92.9,89.35,921.78,680.82,164.91
22:41:25,server_5,86.07,18.97,815.75,1167.46,0.0
22:41:30,server_12,41.55,44.74,125.92,138.94,9188.21
22:41:30,server_19,49.92,34.56,95.05,87.88,3636.86
22:41:30,server_18,26.74,90.98,245.04,350.66,68.91
22:41:30,server_17,31.88,26.56,47.86,58.08,3520.02
22:41:30,server_16,39.78,43.18,379.05,284.05,17.91
22:41:30,server_15,65.3,68.87,2460.63,2599.21,1283.41
22:41:30,server_14,38.89,40.11,330.75,465.81,32.94
22:41:30,server_13,27.43,22.4,314.9,342.64,145.81
22:41:30,server_11,88.27,26.58,879.14,889.27,141.39
22:41:30,server_20,24.56,39.78,134.01,68.83,0.0
22:41:30,server_9,26.82,96.56,256.79,258.12,146.72
22:41:30,server_1,96.09,92.12,920.18,745.99,32.11
22:41:30,server_2,30.92,44.61,270.42,278.48,14.78
22:41:30,server_3,22.16,82.94,190.8,247.83,124.94
22:41:30,server_4,73.1,49.47,19350.05,21198.61,31.34
22:41:30,server_10,66.81,46.4,1266.95,1207.9,1531.76
22:41:30,server_6,87.11,87.53,874.18,916.98,171.45
22:41:30,server_7,63.98,42.78,19234.02,22550.91,133.14
22:41:30,server_8,31.9,48.73,305.94,397.7,0.0
22:41:30,server_5,26.47,14.12,312.78,452.65,0.0
22:41:35,server_11,23.15,33.65,297.05,326.99,0.0
22:41:35,server_19,20.42,80.04,234.24,295.21,47.33
22:41:35,server_18,91.85,94.97,922.94,499.12,129.0
22:41:35,server_17,86.88,90.75,813.96,667.81,173.36
22:41:35,server_16,55.37,53.75,9254.99,10258.92,102.7
22:41:35,server_15,98.8,19.16,841.39,1129.93,68.78
22:41:35,server_14,55.65,69.21,4443.81,4782.95,1881.15
22:41:35,server_13,85.55,13.99,830.63,522.56,79.34
22:41:35,server_12,46.85,68.71,2106.87,1945.66,1176.72
22:41:35,server_20,49.02,36.37,144.12,174.89,4203.53
22:41:35,server_10,47.71,47.14,183.05,217.22,8278.6
22:41:35,server_8,62.21,75.61,730.28,809.77,75.04
22:41:35,server_7,92.83,82.25,919.16,916.1,84.1
22:41:35,server_6,51.52,32.02,514.35,452.21,52.59
22:41:35,server_5,97.9,13.54,934.31,555.64,85.12
22:41:35,server_4,79.1,46.49,18695.68,21487.33,77.51
22:41:35,server_3,93.14,12.12,965.68,646.96,0.88
22:41:35,server_2,31.96,40.62,303.67,245.72,73.06
22:41:35,server_1,28.29,26.67,323.03,355.15,16.51
22:41:35,server_9,56.47,63.61,576.4,290.35,57.45
22:41:40,server_13,32.37,40.53,325.37,323.67,118.14
22:41:40,server_14,24.42,80.46,265.93,308.98,97.96
22:41:40,server_15,80.73,22.87,867.36,894.91,35.16
22:41:40,server_16,40.81,32.81,162.55,234.82,9745.14
22:41:40,server_20,14.3,96.42,57.29,42.24,83.73
22:41:40,server_18,85.14,84.95,734.34,457.68,99.94
22:41:40,server_19,29.09,39.64,105.39,123.55,4298.59
22:41:40,server_12,30.01,55.15,328.5,461.65,95.26
22:41:40,server_17,79.9,46.29,5297.26,5295.16,178.34
22:41:40,server_11,2.96,80.28,22.21,12.36,34.69
22:41:40,server_10,41.29,48.88,3540.08,3128.06,695.58
22:41:40,server_9,0.04,92.65,0.0,0.0,83.1
22:41:40,server_2,28.83,24.75,306.71,211.12,0.55
22:41:40,server_3,50.86,72.03,406.39,390.52,64.76
22:41:40,server_4,40.35,39.53,481.56,699.99,0.0
22:41:40,server_1,43.17,45.36,337.71,271.25,89.47
22:41:40,server_6,85.4,93.37,814.6,673.13,86.85
22:41:40,server_7,44.92,61.0,1093.26,1258.4,765.94
22:41:40,server_8,46.74,35.03,481.38,267.06,0.0
22:41:40,server_5,63.57,80.68,674.9,860.3,32.9
22:41:45,server_12,62.53,81.94,522.42,540.08,155.44
22:41:45,server_19,54.54,56.29,564.71,655.54,105.99
22:41:45,server_18,87.18,28.33,919.49,1080.4,106.35
22:41:45,server_17,80.25,15.93,812.27,902.6,28.61
22:41:45,server_16,90.94,85.45,896.08,1266.9,0.0
22:41:45,server_15,68.44,72.76,625.6,414.92,75.16
22:41:45,server_14,70.25,39.44,10597.74,8566.98,155.09
22:41:45,server_13,28.96,19.17,300.7,241.81,0.0
22:41:45,server_11,53.16,46.46,512.18,377.05,7.44
22:41:45,server_20,51.32,50.9,509.57,749.48,46.85
22:41:45,server_9,36.19,41.35,343.52,302.52,0.0
22:41:45,server_1,24.33,38.53,84.32,75.47,4794.48
22:41:45,server_2,26.13,27.04,212.45,137.42,0.0
22:41:45,server_3,98.15,6.13,923.27,907.62,31.65
22:41:45,server_4,64.14,50.06,7741.12,8679.53,18.13
22:41:45,server_10,39.23,47.35,377.36,345.86,52.8
22:41:45,server_6,52.15,60.2,489.28,597.77,30.04
22:41:45,server_7,76.39,53.59,16409.47,13397.54,24.9
22:41:45,server_8,45.18,39.61,30.17,27.94,7841.74
22:41:45,server_5,98.55,24.24,929.26,1234.0,45.28
22:41:50,server_11,30.6,29.65,118.36,174.2,4082.18
22:41:50,server_19,62.44,54.43,679.39,464.83,35.15
22:41:50,server_18,17.98,82.81,151.98,120.24,81.93
22:41:50,server_17,99.27,88.15,1004.48,1262.16,101.53
22:41:50,server_16,96.45,5.99,942.11,603.63,63.57
22:41:50,server_15,20.65,34.74,246.96,167.32,130.95
22:41:50,server_14,95.51,94.89,970.16,825.95,47.12
22:41:50,server_13,98.84,99.66,938.08,1188.56,132.98
22:41:50,server_12,30.18,40.68,212.86,273.1,0.0
22:41:50,server_20,46.11,68.2,491.15,348.17,0.0
22:41:50,server_10,85.93,83.78,857.78,1236.11,0.0
22:41:50,server_8,89.25,90.73,892.23,1149.53,126.24
22:41:50,server_7,98.08,97.5,973.85,1392.09,89.63
22:41:50,server_6,18.36,87.69,245.18,325.69,66.99
22:41:50,server_5,34.04,35.69,82.44,122.85,5162.67
22:41:50,server_4,68.92,37.54,10034.12,9318.68,160.98
22:41:50,server_3,43.32,44.92,112.72,148.91,8495.18
22:41:50,server_2,21.32,45.32,267.62,175.36,23.28
22:41:50,server_1,10.56,84.15,41.73,61.82,91.92
22:41:50,server_9,97.39,89.13,969.14,880.71,118.71
22:41:55,server_14,45.07,52.54,445.93,667.82,0.0
22:41:55,server_15,28.23,90.84,290.67,390.6,67.67
22:41:55,server_16,39.66,29.43,325.37,285.5,56.82
22:41:55,server_13,21.24,29.44,136.86,91.31,7826.99
22:41:55,server_18,92.33,86.95,837.6,1245.78,69.07
22:41:55,server_19,33.4,38.49,328.14,181.84,117.93
22:41:55,server_20,44.56,61.59,437.63,520.91,26.74
22:41:55,server_17,69.65,75.65,738.92,668.97,48.78
22:41:55,server_12,70.64,53.93,14527.1,14730.09,135.07
22:41:55,server_11,5.27,80.3,109.24,131.42,0.0
22:41:55,server_1,87.84,98.81,889.02,1115.35,136.62
22:41:55,server_9,56.12,66.33,502.19,632.3,100.16
22:41:55,server_8,5.13,93.91,40.18,33.24,4.22
22:41:55,server_7,29.19,28.48,306.8,206.23,138.68
22:41:55,server_6,11.19,94.39,69.23,40.32,0.0
22:41:55,server_5,63.03,75.29,632.24,550.57,91.89
22:41:55,server_4,21.36,26.76,148.33,130.36,4771.48
22:41:55,server_3,86.97,92.82,924.93,474.34,110.63
22:41:55,server_2,57.58,63.04,574.49,713.72,152.33
22:41:55,server_10,54.4,59.2,614.41,791.28,0.0
22:42:00,server_13,61.96,49.58,12301.89,13629.17,179.43
22:42:00,server_14,47.88,45.96,451.4,315.65,57.15
22:42:00,server_15,65.23,58.55,18641.35,22191.94,111.27
22:42:00,server_20,97.65,92.87,1066.72,1232.89,126.24
22:42:00,server_18,52.75,33.43,10888.53,11492.36,90.68
22:42:00,server_19,26.96,26.44,229.18,220.75,28.98
22:42:00,server_12,62.82,56.8,4938.68,5706.39,540.49
22:42:00,server_16,27.77,98.21,314.92,308.94,33.72
22:42:00,server_11,31.67,20.8,24.26,21.14,3721.75
22:42:00,server_17,49.89,51.21,469.46,579.22,97.72
22:42:00,server_9,86.36,14.81,864.99,956.63,83.75
22:42:00,server_10,50.88,60.46,2212.58,1929.42,1069.76
22:42:00,server_2,29.74,47.06,330.37,458.76,28.27
22:42:00,server_3,45.99,28.03,0.34,0.37,8671.5
22:42:00,server_4,36.76,22.99,114.75,143.47,9869.69
22:42:00,server_1,4.7,82.74,71.16,80.01,61.06
22:42:00,server_6,51.82,65.76,460.29,381.42,65.25
22:42:00,server_7,23.97,98.15,283.77,351.19,115.58
22:42:00,server_8,86.17,15.6,900.91,992.61,0.0
22:42:00,server_5,58.32,53.36,2305.36,2693.84,842.18
22:42:05,server_20,55.15,63.76,599.32,503.43,113.03
22:42:05,server_12,43.59,48.97,453.88,662.46,31.06
22:42:05,server_19,66.22,56.94,15017.04,13521.13,69.22
22:42:05,server_18,34.26,43.15,306.87,348.98,71.43
22:42:05,server_17,90.83,90.28,970.83,1314.31,37.97
22:42:05,server_16,44.33,50.83,416.63,591.31,0.0
22:42:05,server_15,86.72,16.19,874.55,621.34,0.0
22:42:05,server_14,47.43,48.54,1261.74,1328.67,1436.13
22:42:05,server_13,31.08,20.29,296.13,194.89,97.67
22:42:05,server_11,23.54,32.19,18.08,19.53,5378.29
22:42:05,server_7,48.51,31.78,83.92,44.52,6585.13
22:42:05,server_9,39.39,32.01,393.22,546.66,73.71
22:42:05,server_8,66.62,75.26,679.51,993.49,24.85
22:42:05,server_6,33.15,35.16,257.88,275.91,43.44
22:42:05,server_5,84.97,20.34,810.66,1036.93,0.0
22:42:05,server_4,43.34,43.44,131.52,156.61,9824.08
22:42:05,server_3,49.18,33.96,149.67,217.37,3745.33
22:42:05,server_2,45.21,22.31,53.5,46.5,4679.03
22:42:05,server_1,27.47,24.91,306.49,320.36,4.03
22:42:05,server_10,36.13,25.44,417.86,452.65,104.13
22:42:10,server_15,98.05,27.65,973.17,564.79,83.6
22:42:10,server_13,26.21,32.58,258.53,354.98,0.0
22:42:10,server_14,20.37,31.08,98.43,95.04,4506.58
22:42:10,server_16,27.5,95.54,265.06,154.14,29.68
22:42:10,server_12,44.63,53.75,1249.62,1159.22,982.92
22:42:10,server_18,64.34,50.89,1835.63,2096.72,1555.31
22:42:10,server_19,83.36,18.63,796.71,403.03,74.68
22:42:10,server_20,49.24,50.48,2692.25,2670.93,1034.25
22:42:10,server_17,18.7,90.27,151.61,210.64,56.91
22:42:10,server_11,56.04,59.26,6279.36,5259.03,49.24
22:42:10,server_1,44.55,54.59,459.99,592.38,50.19
22:42:10,server_9,62.76,43.38,1075.17,1264.88,1620.03
22:42:10,server_2,73.74,37.72,16987.98,14152.69,53.92
22:42:10,server_3,54.6,64.11,567.07,283.66,92.23
22:42:10,server_4,32.57,36.28,336.67,301.94,118.86
22:42:10,server_10,50.5,49.43,3616.9,3643.12,1865.25
22:42:10,server_6,46.63,46.96,4986.47,4284.6,1304.97
22:42:10,server_7,56.84,68.25,4839.2,4709.96,846.06
22:42:10,server_8,59.37,49.41,1608.77,1873.5,1002.5
22:42:10,server_5,29.08,49.18,346.51,173.39,89.41
22:42:15,server_13,11.77,95.92,275.82,195.41,127.83
22:42:15,server_20,22.73,39.93,111.26,77.22,9862.69
22:42:15,server_19,37.91,55.78,380.89,555.22,14.18
22:42:15,server_18,12.84,87.42,198.92,242.1,64.63
22:42:15,server_17,92.49,89.6,925.41,659.97,109.41
22:42:15,server_16,59.87,59.0,7512.95,7955.7,121.48
22:42:15,server_15,30.45,35.16,261.95,168.83,32.12
22:42:15,server_14,65.24,88.08,595.79,422.11,63.33
22:42:15,server_12,33.74,27.01,166.52,173.73,4579.63
22:42:15,server_11,25.25,14.97,223.38,299.18,0.0
22:42:15,server_1,90.63,85.9,973.47,809.41,13.59
22:42:15,server_9,41.82,33.67,78.0,89.85,9426.11
22:42:15,server_8,3.45,86.52,36.26,23.22,61.18
22:42:15,server_7,21.59,29.71,53.15,32.87,4195.9
22:42:15,server_6,66.59,66.45,612.13,517.52,0.0
22:42:15,server_5,87.84,15.09,949.08,792.32,40.8
22:42:15,server_4,46.0,55.21,453.15,348.62,34.82
22:42:15,server_3,67.42,76.18,675.2,792.89,147.51
22:42:15,server_2,72.58,49.89,19405.13,16715.39,38.9
22:42:15,server_10,97.39,95.02,982.81,992.21,148.45
22:42:20,server_13,59.04,69.03,536.62,300.69,43.16
22:42:20,server_14,45.14,39.99,67.45,91.57,3892.36
22:42:20,server_15,40.23,51.6,392.91,563.77,0.0
22:42:20,server_16,91.91,92.02,939.78,567.13,57.71
22:42:20,server_12,34.17,33.85,68.29,101.02,9424.73
22:42:20,server_18,53.15,65.46,497.13,299.08,68.52
22:42:20,server_19,26.57,36.01,345.27,363.85,101.92
22:42:20,server_20,25.29,59.75,193.16,226.47,104.72
22:42:20,server_17,57.1,48.26,19720.29,23253.82,24.21
22:42:20,server_11,12.46,82.28,129.28,81.15,46.11
22:42:20,server_1,92.24,5.96,929.36,590.18,48.22
22:42:20,server_9,51.49,50.8,11849.59,12988.72,111.21
22:42:20,server_8,87.0,91.91,861.33,824.24,82.18
22:42:20,server_7,55.73,44.47,2220.45,2453.19,744.28
22:42:20,server_6,34.79,48.62,304.2,181.96,0.0
22:42:20,server_5,85.04,87.72,928.86,613.23,145.45
22:42:20,server_4,30.4,7.34,268.2,298.58,168.68
22:42:20,server_3,86.56,87.15,794.4,435.28,126.46
22:42:20,server_2,32.03,36.37,81.23,80.49,9053.56
22:42:20,server_10,36.42,49.45,30.35,28.75,5585.63
22:42:25,server_13,22.07,32.71,212.79,237.18,13.45
22:42:25,server_14,16.26,83.04,92.14,129.23,77.27
22:42:25,server_15,49.1,63.56,406.36,339.64,14.2
22:42:25,server_16,48.78,45.58,481.27,618.53,3.47
22:42:25,server_20,59.22,36.06,9475.5,7874.69,132.26
22:42:25,server_18,41.16,41.06,380.97,311.53,0.0
22:42:25,server_19,17.31,88.14,94.24,72.39,95.01
22:42:25,server_12,62.91,87.58,590.21,523.29,163.61
22:42:25,server_17,6.59,91.01,116.05,76.22,130.3
22:42:25,server_11,54.15,59.01,537.25,410.73,105.49
22:42:25,server_1,46.84,57.65,4214.41,4237.85,1217.97
22:42:25,server_9,82.3,13.96,724.45,780.48,42.31
22:42:25,server_2,31.68,45.68,180.11,193.0,6647.91
22:42:25,server_3,70.84,53.96,17780.9,15339.97,164.68
22:42:25,server_4,19.91,97.52,196.68,283.33,20.38
22:42:25,server_10,34.91,29.47,310.13,347.96,0.0
22:42:25,server_6,46.01,52.51,500.04,694.29,87.01
22:42:25,server_7,48.37,28.03,509.05,444.6,64.57
22:42:25,server_8,2.01,99.04,0.0,0.0,55.4
22:42:25,server_5,54.37,53.49,14790.03,12373.68,8.48
22:42:30,server_12,17.36,96.24,177.35,222.53,27.07
22:42:30,server_19,42.07,36.67,433.55,310.99,75.74
22:42:30,server_18,92.44,20.53,967.66,956.02,56.52
22:42:30,server_17,33.2,29.11,401.78,573.05,0.0
22:42:30,server_16,63.26,57.45,16140.38,15222.4,75.36
22:42:30,server_15,45.24,53.2,4407.98,3784.2,1593.35
22:42:30,server_14,89.34,2.27,872.53,503.62,17.63
22:42:30,server_13,68.3,96.05,778.79,841.46,80.31
22:42:30,server_20,43.05,55.68,562.4,598.35,0.0
22:42:30,server_11,95.62,6.84,930.25,1340.25,70.74
22:42:30,server_9,48.88,53.99,505.42,695.37,29.12
22:42:30,server_8,56.59,54.55,11717.56,10253.24,88.15
22:42:30,server_7,45.55,49.2,494.04,639.43,85.65
22:42:30,server_6,28.2,36.1,328.46,406.34,0.0
22:42:30,server_5,51.07,70.18,494.25,460.55,0.0
22:42:30,server_4,95.01,94.47,922.99,544.44,130.26
22:42:30,server_3,20.46,43.3,182.58,96.1,3915.5
22:42:30,server_2,62.44,64.55,625.8,772.4,91.78
22:42:30,server_1,92.04,87.28,935.25,651.44,96.38
22:42:30,server_10,76.8,57.62,12263.59,12058.97,139.71
22:42:35,server_13,85.75,13.95,893.65,453.75,61.67
22:42:35,server_14,62.7,69.16,1729.62,1763.54,1226.85
22:42:35,server_15,22.87,20.42,29.73,32.48,9458.85
22:42:35,server_16,66.34,64.99,2391.39,2036.33,805.52
22:42:35,server_12,38.82,24.22,44.96,37.32,8443.19
22:42:35,server_18,99.38,20.53,951.71,645.23,59.4
22:42:35,server_19,33.57,21.49,41.3,53.06,5248.65
22:42:35,server_20,86.07,91.37,810.18,418.94,70.34
22:42:35,server_17,52.28,62.32,605.17,620.3,44.97
22:42:35,server_11,93.84,6.07,903.81,646.2,111.38
22:42:35,server_10,44.87,36.9,434.37,347.01,0.0
22:42:35,server_9,0.9,91.86,0.19,0.22,32.38
22:42:35,server_8,48.04,29.38,510.81,632.38,75.3
22:42:35,server_7,3.29,87.41,96.89,92.38,109.42
22:42:35,server_6,82.99,26.8,881.19,799.68,9.11
22:42:35,server_5,45.98,49.01,3595.14,3330.14,835.28
22:42:35,server_4,50.48,50.11,4761.68,4412.58,1385.01
22:42:35,server_3,94.3,28.88,987.49,743.17,75.18
22:42:35,server_2,7.09,99.65,63.96,74.07,85.68
22:42:35,server_1,87.66,96.95,907.02,801.63,91.88
22:42:40,server_13,26.7,25.71,268.81,179.28,97.36
22:42:40,server_14,20.91,40.43,285.49,281.29,44.53
22:42:40,server_15,16.47,81.33,132.09,71.82,0.0
22:42:40,server_16,12.33,91.11,170.73,173.16,45.7
22:42:40,server_20,33.54,28.9,111.74,161.32,5962.69
22:42:40,server_18,97.39,93.45,937.03,855.76,98.75
22:42:40,server_19,83.45,21.42,713.39,775.43,0.5
22:42:40,server_12,30.43,49.59,327.37,312.79,92.51
22:42:40,server_17,49.88,43.79,539.8,482.84,28.98
22:42:40,server_11,25.71,46.46,171.13,165.47,3.26
22:42:40,server_10,1.18,90.45,43.61,41.26,36.53
22:42:40,server_9,53.8,60.99,475.29,588.29,49.38
22:42:40,server_2,94.73,82.57,881.68,574.47,188.37
22:42:40,server_3,96.17,81.7,940.6,1252.99,136.14
22:42:40,server_4,50.2,33.4,11749.28,13686.56,133.64
22:42:40,server_1,47.66,69.28,1639.85,1453.35,1515.96
22:42:40,server_6,26.76,40.63,330.36,454.05,33.08
22:42:40,server_7,70.25,43.48,8135.76,8273.13,64.49
22:42:40,server_8,93.01,92.57,857.75,644.19,169.26
22:42:40,server_5,47.04,48.73,4107.47,3307.56,1968.57
22:42:45,server_12,25.85,82.25,293.04,272.06,0.0
22:42:45,server_19,60.11,74.2,571.01,303.98,57.43
22:42:45,server_18,22.59,22.79,233.21,328.42,42.87
22:42:45,server_17,43.22,42.86,4103.42,3625.11,1818.71
22:42:45,server_16,34.57,21.11,59.33,79.52,7816.78
22:42:45,server_15,88.77,5.25,938.5,1333.57,52.22
22:42:45,server_14,13.1,87.6,107.21,68.35,0.0
22:42:45,server_13,29.14,36.34,65.48,52.73,7621.92
22:42:45,server_11,63.66,53.86,3188.58,3271.78,738.36
22:42:45,server_20,48.49,57.52,550.13,333.74,43.41
22:42:45,server_9,23.63,86.22,222.62,257.45,94.15
22:42:45,server_1,90.7,89.16,858.33,566.89,107.37
22:42:45,server_2,99.22,94.47,1017.32,1107.58,105.54
22:42:45,server_3,48.97,77.93,485.5,463.3,0.0
22:42:45,server_4,36.26,28.66,8.35,5.27,6700.11
22:42:45,server_10,43.47,59.04,484.88,255.01,52.46
22:42:45,server_6,45.68,33.26,153.82,182.18,6896.61
22:42:45,server_7,14.11,98.43,108.55,112.6,76.45
22:42:45,server_8,75.68,56.39,6732.29,7272.86,52.1
22:42:45,server_5,31.77,39.28,324.39,371.84,145.55
22:42:50,server_12,68.99,57.99,16810.49,17476.79,198.92
22:42:50,server_19,85.87,96.57,917.81,1252.12,27.61
22:42:50,server_18,92.38,94.78,925.96,930.76,206.25
22:42:50,server_17,56.26,49.43,566.56,650.57,0.0
22:42:50,server_16,21.04,34.94,155.83,112.67,22.94
22:42:50,server_15,26.34,22.9,291.13,225.13,0.0
22:42:50,server_14,97.2,92.76,1033.75,767.1,85.89
22:42:50,server_13,43.57,51.71,485.15,359.41,18.89
22:42:50,server_11,55.41,47.77,503.59,334.37,151.26
22:42:50,server_20,44.97,48.92,152.68,203.65,5357.61
22:42:50,server_9,6.39,99.24,98.38,78.01,53.05
22:42:50,server_1,28.43,28.67,318.75,192.31,23.82
22:42:50,server_2,42.43,45.7,119.93,78.85,9530.2
22:42:50,server_3,30.52,42.9,43.9,30.21,4128.36
22:42:50,server_4,81.08,2.27,875.34,1165.66,13.69
22:42:50,server_10,20.32,26.31,231.13,272.85,0.0
22:42:50,server_6,21.63,5.91,147.76,207.1,0.0
22:42:50,server_7,44.23,32.12,379.23,431.13,28.51
22:42:50,server_8,46.51,39.25,73.02,92.01,3245.59
22:42:50,server_5,35.47,36.59,28.26,28.19,8833.53
22:42:55,server_11,69.37,54.88,11470.24,9934.56,95.58
22:42:55,server_19,13.71,98.39,123.37,138.21,26.03
22:42:55,server_18,53.56,53.0,539.37,293.04,93.83
22:42:55,server_17,99.79,92.65,996.75,1057.2,165.43
22:42:55,server_16,29.95,33.67,187.69,242.58,7870.67
22:42:55,server_15,30.99,51.26,222.28,310.05,103.4
22:42:55,server_14,84.48,28.37,777.59,1034.38,99.62
22:42:55,server_13,60.61,34.6,11567.64,12250.72,66.0
22:42:55,server_12,66.97,73.7,665.92,800.47,78.37
22:42:55,server_20,52.02,63.35,457.79,436.59,48.17
22:42:55,server_10,46.98,64.93,533.16,669.52,26.56
22:42:55,server_8,90.82,6.7,852.69,974.07,1.91
22:42:55,server_7,93.03,96.31,949.55,762.25,18.52
22:42:55,server_6,50.99,37.7,15551.15,17989.46,74.22
22:42:55,server_5,18.81,91.77,160.76,169.08,5.54
22:42:55,server_4,96.2,88.3,990.24,1418.65,0.0
22:42:55,server_3,67.85,47.92,19299.31,17025.35,59.44
22:42:55,server_2,99.43,84.86,951.71,1067.45,163.01
22:42:55,server_1,30.28,33.75,72.18,64.73,7986.83
22:42:55,server_9,20.77,24.16,182.79,224.89,18.85
22:43:00,server_13,9.94,89.23,231.86,199.96,65.55
22:43:00,server_14,20.42,34.36,28.75,40.57,3028.99
22:43:00,server_15,33.9,36.77,343.62,233.73,0.0
22:43:00,server_12,51.61,46.85,16992.77,17100.41,16.96
22:43:00,server_17,65.36,53.63,712.6,469.7,61.13
22:43:00,server_18,55.1,54.81,570.42,589.78,92.67
22:43:00,server_19,46.49,37.43,524.54,672.17,0.0
22:43:00,server_16,57.94,60.05,522.49,359.84,144.52
22:43:00,server_11,96.31,83.56,868.12,599.91,172.49
22:43:00,server_20,12.71,89.86,122.15,80.43,96.4
22:43:00,server_9,95.92,21.06,978.52,1043.91,25.9
22:43:00,server_1,31.44,23.52,341.71,247.4,65.56
22:43:00,server_2,30.88,30.29,339.65,230.05,96.62
22:43:00,server_3,27.62,26.02,195.54,168.83,9330.4
22:43:00,server_4,62.06,73.7,629.19,388.37,66.86
22:43:00,server_10,66.24,48.34,4750.73,4613.97,1360.1
22:43:00,server_6,39.08,42.82,380.89,297.84,0.0
22:43:00,server_7,59.4,67.97,642.42,880.5,91.33
22:43:00,server_8,21.29,37.34,53.63,46.8,5531.0
22:43:00,server_5,53.61,64.79,593.74,364.21,45.63
22:43:05,server_19,60.66,69.12,686.27,921.9,99.2
22:43:05,server_18,55.38,50.54,4521.44,4762.03,514.15
22:43:05,server_17,49.18,55.52,588.03,833.56,99.46
22:43:05,server_16,28.61,29.44,312.13,259.94,0.0
22:43:05,server_15,56.21,39.07,16941.68,14357.37,47.84
22:43:05,server_14,91.52,99.4,879.61,641.77,64.48
22:43:05,server_13,99.67,17.89,1016.9,1244.05,32.64
22:43:05,server_12,31.94,23.84,74.33,72.03,9807.36
22:43:05,server_11,57.34,53.69,2287.62,2014.91,997.07
22:43:05,server_20,35.13,33.68,348.99,400.91,20.77
22:43:05,server_9,10.29,88.01,88.39,123.6,43.64
