ts,server_id,disk_io
22:31:50,server_10,88.51
22:31:55,server_15,1010.82
22:31:55,server_13,0.0
22:31:55,server_14,0.0
22:31:55,server_16,4905.22
22:31:55,server_12,0.0
22:31:55,server_18,48.04
22:31:55,server_19,35.26
22:31:55,server_20,28.85
22:31:55,server_17,615.12
22:31:55,server_11,83.12
22:31:55,server_1,1155.7
22:31:55,server_9,4863.79
22:31:55,server_2,1883.33
22:31:55,server_3,6.57
22:31:55,server_4,17.07
22:31:55,server_10,57.18
22:31:55,server_6,147.99
22:31:55,server_7,9209.08
22:31:55,server_8,3615.59
22:31:55,server_5,42.37
22:32:00,server_13,6.79
22:32:00,server_20,165.46
22:32:00,server_19,173.63
22:32:00,server_18,28.09
22:32:00,server_17,62.35
22:32:00,server_16,60.9
22:32:00,server_15,0.0
22:32:00,server_14,92.09
22:32:00,server_12,0.0
22:32:00,server_11,36.15
22:32:00,server_1,143.19
22:32:00,server_9,69.52
22:32:00,server_8,116.89
22:32:00,server_7,33.15
22:32:00,server_6,66.42
22:32:00,server_5,39.74
22:32:00,server_4,70.27
22:32:00,server_3,128.22
22:32:00,server_2,1286.27
22:32:00,server_10,4574.29
22:32:05,server_13,34.21
22:32:05,server_14,0.0
22:32:05,server_15,72.44
22:32:05,server_16,128.69
22:32:05,server_12,94.25
22:32:05,server_18,3.49
22:32:05,server_19,5734.96
22:32:05,server_20,1777.29
22:32:05,server_17,77.51
22:32:05,server_11,0.0
22:32:05,server_1,16.39
22:32:05,server_9,66.28
22:32:05,server_8,6.38
22:32:05,server_7,73.37
22:32:05,server_6,15.34
22:32:05,server_5,95.88
22:32:05,server_4,59.5
22:32:05,server_3,1404.06
22:32:05,server_2,0.0
22:32:05,server_10,4731.43
22:32:10,server_13,59.79
22:32:10,server_14,81.84
22:32:10,server_15,129.14
22:32:10,server_16,40.08
22:32:10,server_20,56.49
22:32:10,server_18,0.0
22:32:10,server_19,42.32
22:32:10,server_12,0.53
22:32:10,server_17,85.45
22:32:10,server_11,12.97
22:32:10,server_1,75.65
22:32:10,server_9,55.6
22:32:10,server_2,1431.61
22:32:10,server_3,124.64
22:32:10,server_4,86.31
22:32:10,server_10,152.44
22:32:10,server_6,165.5
22:32:10,server_7,146.15
22:32:10,server_8,150.61
22:32:10,server_5,84.34
22:32:15,server_12,51.08
22:32:15,server_19,121.49
22:32:15,server_18,635.64
22:32:15,server_17,95.6
22:32:15,server_16,9.33
22:32:15,server_15,3377.04
22:32:15,server_14,56.81
22:32:15,server_13,53.52
22:32:15,server_20,28.43
22:32:15,server_11,127.47
22:32:15,server_9,7.81
22:32:15,server_8,110.36
22:32:15,server_7,51.4
22:32:15,server_6,5.85
22:32:15,server_5,76.37
22:32:15,server_4,91.51
22:32:15,server_3,99.06
22:32:15,server_2,636.54
22:32:15,server_1,65.94
22:32:15,server_10,125.0
22:32:20,server_13,0.0
22:32:20,server_14,43.22
22:32:20,server_15,98.55
22:32:20,server_16,133.26
22:32:20,server_12,0.0
22:32:20,server_18,99.13
22:32:20,server_19,75.54
22:32:20,server_20,127.66
22:32:20,server_17,1446.41
22:32:20,server_11,82.09
22:32:20,server_1,75.64
22:32:20,server_9,15.73
22:32:20,server_2,46.71
22:32:20,server_3,7.18
22:32:20,server_4,151.19
22:32:20,server_10,46.35
22:32:20,server_6,33.1
22:32:20,server_7,117.56
22:32:20,server_8,146.45
22:32:20,server_5,48.99
22:32:25,server_20,210.97
22:32:25,server_19,0.0
22:32:25,server_18,89.59
22:32:25,server_17,46.63
22:32:25,server_16,6020.64
22:32:25,server_15,0.39
22:32:25,server_14,1440.87
22:32:25,server_12,20.0
22:32:25,server_11,64.88
22:32:25,server_13,133.16
22:32:25,server_9,115.54
22:32:25,server_10,7929.82
22:32:25,server_2,160.3
22:32:25,server_3,52.11
22:32:25,server_4,0.0
22:32:25,server_1,55.31
22:32:25,server_6,1270.23
22:32:25,server_7,79.2
22:32:25,server_8,10.86
22:32:25,server_5,160.19
22:32:30,server_12,47.62
22:32:30,server_20,1277.88
22:32:30,server_19,14.34
22:32:30,server_18,115.98
22:32:30,server_17,23.53
22:32:30,server_16,70.98
22:32:30,server_15,51.77
22:32:30,server_14,94.3
22:32:30,server_13,115.24
22:32:30,server_11,0.0
22:32:30,server_3,40.3
22:32:30,server_9,0.94
22:32:30,server_8,7998.69
22:32:30,server_7,21.03
22:32:30,server_6,80.45
22:32:30,server_5,1220.93
22:32:30,server_4,47.0
22:32:30,server_2,70.06
22:32:30,server_1,7711.87
22:32:30,server_10,0.24
22:32:35,server_13,79.4
22:32:35,server_14,189.2
22:32:35,server_15,30.41
22:32:35,server_16,63.03
22:32:35,server_20,9.18
22:32:35,server_18,83.47
22:32:35,server_19,930.28
22:32:35,server_12,33.13
22:32:35,server_17,10.37
22:32:35,server_11,52.33
22:32:35,server_3,114.45
22:32:35,server_9,1611.59
22:32:35,server_1,93.85
22:32:35,server_2,79.58
22:32:35,server_4,179.61
22:32:35,server_10,64.37
22:32:35,server_6,20.72
22:32:35,server_7,19.32
22:32:35,server_8,69.29
22:32:35,server_5,7.0
22:32:40,server_20,0.42
22:32:40,server_11,50.41
22:32:40,server_18,1564.57
22:32:40,server_17,42.51
22:32:40,server_16,27.72
22:32:40,server_15,90.32
22:32:40,server_14,195.51
22:32:40,server_13,121.47
22:32:40,server_12,182.07
22:32:40,server_19,6199.56
22:32:40,server_10,78.41
22:32:40,server_8,7795.81
22:32:40,server_7,123.63
22:32:40,server_6,1896.36
22:32:40,server_5,30.53
22:32:40,server_4,129.07
22:32:40,server_3,7834.55
22:32:40,server_2,879.65
22:32:40,server_1,53.47
22:32:40,server_9,12.42
22:32:45,server_13,110.35
22:32:45,server_14,71.58
22:32:45,server_15,3882.53
22:32:45,server_12,33.78
22:32:45,server_17,17.02
22:32:45,server_18,119.53
22:32:45,server_19,35.06
22:32:45,server_16,0.0
22:32:45,server_11,10.61
22:32:45,server_20,1011.07
22:32:45,server_9,65.98
22:32:45,server_1,3052.97
22:32:45,server_2,96.57
22:32:45,server_3,0.0
22:32:45,server_4,39.09
22:32:45,server_10,80.07
22:32:45,server_6,43.38
22:32:45,server_7,17.92
22:32:45,server_8,1489.52
22:32:45,server_5,84.69
22:32:50,server_12,60.84
22:32:50,server_20,974.74
22:32:50,server_19,0.0
22:32:50,server_18,1204.07
22:32:50,server_17,127.54
22:32:50,server_16,83.27
22:32:50,server_15,107.4
22:32:50,server_14,121.71
22:32:50,server_13,7599.97
22:32:50,server_11,0.0
22:32:50,server_3,0.0
22:32:50,server_9,1681.77
22:32:50,server_8,79.87
22:32:50,server_7,61.69
22:32:50,server_6,78.72
22:32:50,server_5,806.45
22:32:50,server_4,6041.52
22:32:50,server_10,128.0
22:32:50,server_2,106.05
22:32:50,server_1,0.0
22:32:55,server_13,0.0
22:32:55,server_14,9083.15
22:32:55,server_15,147.72
22:32:55,server_16,76.38
22:32:55,server_20,0.0
22:32:55,server_18,0.0
22:32:55,server_19,140.42
22:32:55,server_12,0.0
22:32:55,server_17,32.97
22:32:55,server_11,9504.08
22:32:55,server_10,41.46
22:32:55,server_9,172.19
22:32:55,server_2,0.0
22:32:55,server_3,89.69
22:32:55,server_4,9900.52
22:32:55,server_1,7069.19
22:32:55,server_6,7159.99
22:32:55,server_7,71.88
22:32:55,server_8,8962.58
22:32:55,server_5,0.0
22:33:00,server_12,80.93
22:33:00,server_19,22.3
22:33:00,server_18,35.88
22:33:00,server_17,39.16
22:33:00,server_16,41.03
22:33:00,server_15,111.63
22:33:00,server_14,33.77
22:33:00,server_13,125.25
22:33:00,server_11,6751.81
22:33:00,server_20,7.96
22:33:00,server_9,132.22
22:33:00,server_1,17.04
22:33:00,server_2,53.62
22:33:00,server_3,45.46
22:33:00,server_4,74.54
22:33:00,server_10,0.0
22:33:00,server_6,36.83
22:33:00,server_7,0.0
22:33:00,server_8,0.0
22:33:00,server_5,77.42
22:33:05,server_19,1561.8
22:33:05,server_18,84.33
22:33:05,server_17,92.77
22:33:05,server_16,177.15
22:33:05,server_15,40.16
22:33:05,server_14,46.06
22:33:05,server_13,0.0
22:33:05,server_12,108.04
22:33:05,server_11,0.0
22:33:05,server_20,170.81
22:33:05,server_9,26.29
22:33:05,server_1,1710.56
22:33:05,server_2,12.34
22:33:05,server_3,84.72
22:33:05,server_4,114.41
22:33:05,server_10,50.95
22:33:05,server_6,113.62
22:33:05,server_7,5833.52
22:33:05,server_8,61.81
22:33:05,server_5,0.0
22:33:10,server_11,0.0
22:33:10,server_19,732.55
22:33:10,server_18,1447.22
22:33:10,server_17,77.72
22:33:10,server_16,169.79
22:33:10,server_15,0.0
22:33:10,server_14,131.19
22:33:10,server_13,642.94
22:33:10,server_12,0.03
22:33:10,server_20,53.38
22:33:10,server_10,34.17
22:33:10,server_8,40.63
22:33:10,server_9,23.25
22:33:10,server_1,98.5
22:33:10,server_2,89.76
22:33:10,server_3,738.08
22:33:10,server_5,116.08
22:33:10,server_6,144.96
22:33:10,server_7,4341.98
22:33:10,server_4,0.0
22:33:15,server_20,0.0
22:33:15,server_19,4345.65
22:33:15,server_18,56.72
22:33:15,server_17,1641.0
22:33:15,server_16,31.83
22:33:15,server_15,44.65
22:33:15,server_14,155.23
22:33:15,server_13,70.31
22:33:15,server_12,124.72
22:33:15,server_11,51.28
22:33:15,server_9,70.17
22:33:15,server_1,1070.73
22:33:15,server_2,2.12
22:33:15,server_3,0.0
22:33:15,server_4,47.74
22:33:15,server_10,682.62
22:33:15,server_6,9772.53
22:33:15,server_7,0.0
22:33:15,server_8,939.5
22:33:15,server_5,8648.91
22:33:20,server_12,27.57
22:33:20,server_20,50.59
22:33:20,server_19,4615.57
22:33:20,server_18,4354.52
22:33:20,server_17,5250.66
22:33:20,server_16,142.34
22:33:20,server_15,6.9
22:33:20,server_14,29.56
22:33:20,server_13,1816.89
22:33:20,server_11,137.89
22:33:20,server_10,6979.2
22:33:20,server_9,1239.66
22:33:20,server_2,71.02
22:33:20,server_3,74.05
22:33:20,server_4,66.9
22:33:20,server_1,39.29
22:33:20,server_6,0.0
22:33:20,server_7,23.75
22:33:20,server_8,168.78
22:33:20,server_5,80.11
22:33:25,server_12,852.14
22:33:25,server_19,18.74
22:33:25,server_18,87.87
22:33:25,server_17,0.0
22:33:25,server_16,95.52
22:33:25,server_15,183.82
22:33:25,server_14,161.37
22:33:25,server_13,3103.87
22:33:25,server_11,0.0
22:33:25,server_20,7.17
22:33:25,server_9,18.1
22:33:25,server_1,10.83
22:33:25,server_2,157.81
22:33:25,server_3,76.09
22:33:25,server_4,21.78
22:33:25,server_10,9.77
22:33:25,server_6,188.41
22:33:25,server_7,123.42
22:33:25,server_8,174.94
22:33:25,server_5,123.73
22:33:30,server_12,27.5
22:33:30,server_19,8079.01
22:33:30,server_18,85.29
22:33:30,server_17,145.34
22:33:30,server_16,98.25
22:33:30,server_15,89.91
22:33:30,server_14,86.4
22:33:30,server_13,41.74
22:33:30,server_11,27.05
22:33:30,server_20,0.0
22:33:30,server_9,126.89
22:33:30,server_1,31.87
22:33:30,server_2,1310.03
22:33:30,server_3,33.0
22:33:30,server_4,36.01
22:33:30,server_10,48.06
22:33:30,server_6,70.6
22:33:30,server_7,512.51
22:33:30,server_8,1153.3
22:33:30,server_5,85.01
22:33:35,server_11,88.24
22:33:35,server_19,57.89
22:33:35,server_18,125.32
22:33:35,server_17,18.73
22:33:35,server_16,0.0
22:33:35,server_15,7732.95
22:33:35,server_14,1372.9
22:33:35,server_13,3836.56
22:33:35,server_12,8136.09
22:33:35,server_20,109.81
22:33:35,server_10,9120.6
22:33:35,server_8,9751.63
22:33:35,server_7,9223.95
22:33:35,server_6,27.51
22:33:35,server_5,80.0
22:33:35,server_4,188.88
22:33:35,server_3,28.52
22:33:35,server_2,0.0
22:33:35,server_1,19.37
22:33:35,server_9,0.0
22:33:40,server_13,0.0
22:33:40,server_14,0.0
22:33:40,server_15,19.71
22:33:40,server_12,0.0
22:33:40,server_17,1759.79
22:33:40,server_18,47.9
22:33:40,server_19,9743.26
22:33:40,server_16,62.84
22:33:40,server_11,137.32
22:33:40,server_20,49.67
22:33:40,server_9,8.65
22:33:40,server_1,93.29
22:33:40,server_2,74.49
22:33:40,server_3,850.36
22:33:40,server_4,81.56
22:33:40,server_10,0.0
22:33:40,server_6,15.26
22:33:40,server_7,29.21
22:33:40,server_8,3335.92
22:33:40,server_5,84.03
22:33:45,server_19,0.0
22:33:45,server_18,152.35
22:33:45,server_17,101.27
22:33:45,server_16,5991.62
22:33:45,server_15,165.45
22:33:45,server_14,119.67
22:33:45,server_13,48.79
22:33:45,server_12,68.56
22:33:45,server_11,621.54
22:33:45,server_20,43.63
22:33:45,server_9,1319.39
22:33:45,server_1,73.22
22:33:45,server_2,6.17
22:33:45,server_3,5.8
22:33:45,server_4,8506.78
22:33:45,server_10,149.77
22:33:45,server_6,1473.26
22:33:45,server_7,112.13
22:33:45,server_8,0.0
22:33:45,server_5,115.91
22:33:50,server_11,72.87
22:33:50,server_19,98.94
22:33:50,server_18,0.0
22:33:50,server_17,129.14
22:33:50,server_16,20.72
22:33:50,server_15,160.93
22:33:50,server_14,0.0
22:33:50,server_13,54.63
22:33:50,server_12,56.88
22:33:50,server_20,108.19
22:33:50,server_10,930.13
22:33:50,server_8,114.25
22:33:50,server_9,0.0
22:33:50,server_1,72.49
22:33:50,server_2,150.55
22:33:50,server_3,86.81
22:33:50,server_5,121.93
22:33:50,server_6,31.82
22:33:50,server_7,0.0
22:33:50,server_4,75.59
22:33:55,server_20,24.61
22:33:55,server_11,1218.15
22:33:55,server_18,13.05
22:33:55,server_17,71.77
22:33:55,server_16,76.31
22:33:55,server_15,1698.69
22:33:55,server_14,0.0
22:33:55,server_13,0.0
22:33:55,server_12,104.42
22:33:55,server_19,73.93
22:33:55,server_10,21.14
22:33:55,server_8,64.65
22:33:55,server_1,61.24
22:33:55,server_2,88.26
22:33:55,server_3,95.12
22:33:55,server_9,82.01
22:33:55,server_5,27.17
22:33:55,server_6,4152.56
22:33:55,server_7,35.18
22:33:55,server_4,27.93
22:34:00,server_13,107.16
22:34:00,server_20,39.25
22:34:00,server_19,0.0
22:34:00,server_18,181.13
22:34:00,server_17,46.55
22:34:00,server_16,43.77
22:34:00,server_15,132.09
22:34:00,server_14,3984.81
22:34:00,server_12,193.13
22:34:00,server_11,77.88
22:34:00,server_1,117.22
22:34:00,server_9,927.09
22:34:00,server_8,133.44
22:34:00,server_7,126.74
22:34:00,server_6,57.99
22:34:00,server_5,9027.63
22:34:00,server_4,68.49
22:34:00,server_3,74.57
22:34:00,server_2,46.05
22:34:00,server_10,130.79
22:34:05,server_13,10.48
22:34:05,server_14,1050.18
22:34:05,server_15,6203.53
22:34:05,server_16,149.82
22:34:05,server_12,126.58
22:34:05,server_18,0.0
22:34:05,server_19,85.19
22:34:05,server_20,116.05
22:34:05,server_17,74.48
22:34:05,server_11,564.6
22:34:05,server_1,1901.85
22:34:05,server_9,73.12
22:34:05,server_8,105.62
22:34:05,server_7,73.92
22:34:05,server_6,110.65
22:34:05,server_5,126.69
22:34:05,server_4,9.45
22:34:05,server_3,7202.02
22:34:05,server_2,0.0
22:34:05,server_10,28.51
22:34:10,server_13,785.46
22:34:10,server_14,23.27
22:34:10,server_15,0.0
22:34:10,server_16,29.55
22:34:10,server_20,78.36
22:34:10,server_18,4.83
22:34:10,server_19,12.51
22:34:10,server_12,122.86
22:34:10,server_17,10.52
22:34:10,server_11,5032.12
22:34:10,server_10,63.58
22:34:10,server_9,52.19
22:34:10,server_2,0.0
22:34:10,server_3,86.76
22:34:10,server_4,192.49
22:34:10,server_1,65.3
22:34:10,server_6,122.24
22:34:10,server_7,51.46
22:34:10,server_8,179.01
22:34:10,server_5,25.68
22:34:15,server_12,75.07
22:34:15,server_19,30.12
22:34:15,server_18,76.81
22:34:15,server_17,91.16
22:34:15,server_16,46.17
22:34:15,server_15,4.43
22:34:15,server_14,12.72
22:34:15,server_13,34.08
22:34:15,server_11,1151.64
22:34:15,server_20,96.14
22:34:15,server_9,126.19
22:34:15,server_1,102.89
22:34:15,server_2,4887.73
22:34:15,server_3,13.27
22:34:15,server_4,110.73
22:34:15,server_10,96.67
22:34:15,server_6,89.6
22:34:15,server_7,47.01
22:34:15,server_8,1356.2
22:34:15,server_5,111.74
22:34:20,server_11,1565.06
22:34:20,server_19,1494.59
22:34:20,server_18,70.28
22:34:20,server_17,78.91
22:34:20,server_16,49.78
22:34:20,server_15,0.0
22:34:20,server_14,183.8
22:34:20,server_13,80.03
22:34:20,server_12,13.97
22:34:20,server_20,64.12
22:34:20,server_10,1267.62
22:34:20,server_8,3733.23
22:34:20,server_7,9324.32
22:34:20,server_6,12.25
22:34:20,server_5,98.33
22:34:20,server_4,47.89
22:34:20,server_3,31.52
22:34:20,server_2,45.41
22:34:20,server_1,75.77
22:34:20,server_9,70.07
22:34:25,server_14,96.17
22:34:25,server_15,3490.85
22:34:25,server_16,3325.56
22:34:25,server_13,82.82
22:34:25,server_18,6012.17
22:34:25,server_19,57.45
22:34:25,server_20,9720.21
22:34:25,server_17,0.0
22:34:25,server_12,29.62
22:34:25,server_11,0.0
22:34:25,server_1,43.72
22:34:25,server_9,188.63
22:34:25,server_8,9444.96
22:34:25,server_7,122.4
22:34:25,server_6,153.5
22:34:25,server_5,35.54
22:34:25,server_4,995.07
22:34:25,server_3,23.99
22:34:25,server_2,5455.83
22:34:25,server_10,42.04
22:34:30,server_13,110.98
22:34:30,server_14,120.32
22:34:30,server_15,780.56
22:34:30,server_20,701.49
22:34:30,server_18,15.3
22:34:30,server_19,195.51
22:34:30,server_12,60.06
22:34:30,server_16,0.0
22:34:30,server_11,93.46
22:34:30,server_17,65.14
22:34:30,server_9,43.83
22:34:30,server_10,5858.27
22:34:30,server_2,68.46
22:34:30,server_3,25.88
22:34:30,server_4,85.61
22:34:30,server_1,63.93
22:34:30,server_6,0.0
22:34:30,server_7,82.49
22:34:30,server_8,129.2
22:34:30,server_5,106.61
22:34:35,server_20,76.89
22:34:35,server_12,0.0
22:34:35,server_19,127.89
22:34:35,server_18,77.57
22:34:35,server_17,53.59
22:34:35,server_16,0.0
22:34:35,server_15,147.84
22:34:35,server_14,1335.72
22:34:35,server_13,1613.56
22:34:35,server_11,81.76
22:34:35,server_7,76.17
22:34:35,server_9,169.29
22:34:35,server_8,17.67
22:34:35,server_6,99.96
22:34:35,server_5,86.15
22:34:35,server_4,0.0
22:34:35,server_3,78.86
22:34:35,server_2,92.98
22:34:35,server_1,56.36
22:34:35,server_10,1215.49
22:34:40,server_15,52.52
22:34:40,server_13,0.0
22:34:40,server_14,91.04
22:34:40,server_16,88.74
22:34:40,server_12,60.48
22:34:40,server_18,111.63
22:34:40,server_19,196.44
22:34:40,server_20,56.14
22:34:40,server_17,36.6
22:34:40,server_11,68.69
22:34:40,server_1,7147.97
22:34:40,server_9,97.99
22:34:40,server_2,0.0
22:34:40,server_3,0.0
22:34:40,server_4,164.37
22:34:40,server_10,0.0
22:34:40,server_6,1275.8
22:34:40,server_7,59.11
22:34:40,server_8,199.94
22:34:40,server_5,1800.35
22:34:45,server_13,6.47
22:34:45,server_20,27.31
22:34:45,server_19,19.64
22:34:45,server_18,18.97
22:34:45,server_17,55.15
22:34:45,server_16,107.86
22:34:45,server_15,74.08
22:34:45,server_14,1711.38
22:34:45,server_12,7615.02
22:34:45,server_11,125.84
22:34:45,server_1,3626.79
22:34:45,server_9,58.09
22:34:45,server_8,1219.8
22:34:45,server_7,17.64
22:34:45,server_6,177.79
22:34:45,server_5,1561.12
22:34:45,server_4,79.98
22:34:45,server_3,25.99
22:34:45,server_2,0.0
22:34:45,server_10,0.0
22:34:50,server_13,1979.57
22:34:50,server_14,148.15
22:34:50,server_15,8.94
22:34:50,server_16,0.0
22:34:50,server_12,6706.66
22:34:50,server_18,1738.53
22:34:50,server_19,75.42
22:34:50,server_20,46.3
22:34:50,server_17,43.07
22:34:50,server_11,3020.79
22:34:50,server_1,64.7
22:34:50,server_9,112.86
22:34:50,server_8,1295.16
22:34:50,server_7,11.52
22:34:50,server_6,35.14
22:34:50,server_5,67.98
22:34:50,server_4,99.04
22:34:50,server_3,29.56
22:34:50,server_2,1768.98
22:34:50,server_10,64.5
22:34:55,server_13,86.24
22:34:55,server_14,0.0
22:34:55,server_15,0.0
22:34:55,server_16,90.77
22:34:55,server_20,126.6
22:34:55,server_18,142.38
22:34:55,server_19,1812.48
22:34:55,server_12,0.0
22:34:55,server_17,35.03
22:34:55,server_11,155.29
22:34:55,server_1,10.43
22:34:55,server_9,42.14
22:34:55,server_2,33.86
22:34:55,server_3,3295.32
22:34:55,server_4,45.37
22:34:55,server_10,63.3
22:34:55,server_6,69.71
22:34:55,server_7,109.99
22:34:55,server_8,6.37
22:34:55,server_5,47.65
22:35:00,server_12,41.39
22:35:00,server_19,9757.07
22:35:00,server_18,8522.47
22:35:00,server_17,49.74
22:35:00,server_16,884.0
22:35:00,server_15,62.67
22:35:00,server_14,112.31
22:35:00,server_13,40.72
22:35:00,server_20,82.03
22:35:00,server_11,42.72
22:35:00,server_9,56.48
22:35:00,server_8,0.0
22:35:00,server_7,76.39
22:35:00,server_6,0.0
22:35:00,server_5,50.32
22:35:00,server_4,97.89
22:35:00,server_3,23.57
22:35:00,server_2,1481.28
22:35:00,server_1,11.7
22:35:00,server_10,1518.79
22:35:05,server_13,107.42
22:35:05,server_14,124.92
22:35:05,server_15,0.0
22:35:05,server_16,109.51
22:35:05,server_12,125.02
22:35:05,server_18,106.83
22:35:05,server_19,64.63
22:35:05,server_20,51.05
22:35:05,server_17,0.0
22:35:05,server_11,3486.28
22:35:05,server_10,0.0
22:35:05,server_9,89.83
22:35:05,server_8,96.87
22:35:05,server_7,4342.6
22:35:05,server_6,104.76
22:35:05,server_5,5029.94
22:35:05,server_4,81.01
22:35:05,server_3,640.89
22:35:05,server_2,0.0
22:35:05,server_1,0.0
22:35:10,server_13,1703.09
22:35:10,server_14,39.25
22:35:10,server_15,76.34
22:35:10,server_16,74.07
22:35:10,server_20,2.63
22:35:10,server_18,127.02
22:35:10,server_19,109.79
22:35:10,server_12,0.0
22:35:10,server_17,23.2
22:35:10,server_11,56.84
22:35:10,server_10,87.0
22:35:10,server_9,0.0
22:35:10,server_2,148.28
22:35:10,server_3,125.02
22:35:10,server_4,11.01
22:35:10,server_1,975.72
22:35:10,server_6,145.48
22:35:10,server_7,94.05
22:35:10,server_8,106.55
22:35:10,server_5,0.0
22:35:15,server_12,60.31
22:35:15,server_19,153.11
22:35:15,server_18,2.68
22:35:15,server_17,8619.76
22:35:15,server_16,27.16
22:35:15,server_15,92.95
22:35:15,server_14,38.92
22:35:15,server_13,1258.13
22:35:15,server_11,0.0
22:35:15,server_20,4925.32
22:35:15,server_9,56.66
22:35:15,server_1,121.04
22:35:15,server_2,46.53
22:35:15,server_3,52.05
22:35:15,server_4,9.72
22:35:15,server_10,87.08
22:35:15,server_6,9988.66
22:35:15,server_7,1.25
22:35:15,server_8,0.0
22:35:15,server_5,36.61
22:35:20,server_12,162.07
22:35:20,server_19,60.63
22:35:20,server_18,129.01
22:35:20,server_17,0.0
22:35:20,server_16,11.25
22:35:20,server_15,37.53
22:35:20,server_14,21.13
22:35:20,server_13,20.75
22:35:20,server_11,65.51
22:35:20,server_20,62.41
22:35:20,server_9,0.0
22:35:20,server_1,23.41
22:35:20,server_2,43.12
22:35:20,server_3,28.72
22:35:20,server_4,106.41
22:35:20,server_10,64.6
22:35:20,server_6,0.0
22:35:20,server_7,936.52
22:35:20,server_8,6308.01
22:35:20,server_5,71.25
22:35:25,server_11,183.52
22:35:25,server_19,16.54
22:35:25,server_18,5271.55
22:35:25,server_17,24.12
22:35:25,server_16,115.74
22:35:25,server_15,1057.56
22:35:25,server_14,41.84
22:35:25,server_13,0.0
22:35:25,server_12,42.93
22:35:25,server_20,7459.68
22:35:25,server_10,88.07
22:35:25,server_8,69.19
22:35:25,server_7,0.0
22:35:25,server_6,98.6
22:35:25,server_5,0.0
22:35:25,server_4,0.0
22:35:25,server_3,0.0
22:35:25,server_2,2.86
22:35:25,server_1,3853.53
22:35:25,server_9,166.07
22:35:30,server_13,70.22
22:35:30,server_14,0.0
22:35:30,server_15,49.62
22:35:30,server_12,152.11
22:35:30,server_17,48.91
22:35:30,server_18,102.6
22:35:30,server_19,1600.09
22:35:30,server_16,62.71
22:35:30,server_11,70.92
22:35:30,server_20,0.0
22:35:30,server_9,640.9
22:35:30,server_1,6376.34
22:35:30,server_2,3736.74
22:35:30,server_3,41.7
22:35:30,server_4,0.0
22:35:30,server_10,153.71
22:35:30,server_6,1463.51
22:35:30,server_7,5325.49
22:35:30,server_8,8294.32
22:35:30,server_5,47.91
22:35:35,server_19,7484.19
22:35:35,server_18,0.79
22:35:35,server_17,8529.78
22:35:35,server_16,51.35
22:35:35,server_15,74.71
22:35:35,server_14,74.53
22:35:35,server_13,140.28
22:35:35,server_12,70.25
22:35:35,server_11,73.23
22:35:35,server_20,151.55
22:35:35,server_9,105.73
22:35:35,server_1,33.11
22:35:35,server_2,33.69
22:35:35,server_3,53.25
22:35:35,server_4,138.85
22:35:35,server_10,29.58
22:35:35,server_6,24.75
22:35:35,server_7,3224.96
22:35:35,server_8,62.7
22:35:35,server_5,115.69
22:35:40,server_11,35.54
22:35:40,server_19,140.5
22:35:40,server_18,50.51
22:35:40,server_17,102.62
22:35:40,server_16,0.0
22:35:40,server_15,51.63
22:35:40,server_14,68.73
22:35:40,server_13,3534.77
22:35:40,server_12,163.59
22:35:40,server_20,60.19
22:35:40,server_10,63.47
22:35:40,server_8,0.0
22:35:40,server_9,0.0
22:35:40,server_1,16.7
22:35:40,server_2,92.32
22:35:40,server_3,1244.09
22:35:40,server_5,26.1
22:35:40,server_6,120.21
22:35:40,server_7,184.17
22:35:40,server_4,38.54
22:35:45,server_20,1783.13
22:35:45,server_11,4566.86
22:35:45,server_18,59.59
22:35:45,server_17,107.03
22:35:45,server_16,86.72
22:35:45,server_15,45.31
22:35:45,server_14,84.73
22:35:45,server_13,180.25
22:35:45,server_12,52.53
22:35:45,server_19,44.81
22:35:45,server_10,96.74
22:35:45,server_8,88.16
22:35:45,server_1,24.65
22:35:45,server_2,74.47
22:35:45,server_3,35.81
22:35:45,server_9,52.98
22:35:45,server_5,126.95
22:35:45,server_6,190.27
22:35:45,server_7,81.97
22:35:45,server_4,3730.41
22:35:50,server_12,3344.35
22:35:50,server_19,38.93
22:35:50,server_18,88.49
22:35:50,server_17,763.82
22:35:50,server_16,0.0
22:35:50,server_15,55.27
22:35:50,server_14,1832.22
22:35:50,server_13,9426.7
22:35:50,server_11,0.0
22:35:50,server_20,110.12
22:35:50,server_9,40.48
22:35:50,server_1,58.43
22:35:50,server_2,4.39
22:35:50,server_3,152.42
22:35:50,server_4,8.36
22:35:50,server_10,45.35
22:35:50,server_6,39.96
22:35:50,server_7,62.06
22:35:50,server_8,5325.18
22:35:50,server_5,1415.4
22:35:55,server_11,13.52
22:35:55,server_19,6678.24
22:35:55,server_18,24.97
22:35:55,server_17,139.6
22:35:55,server_16,3241.14
22:35:55,server_15,3.99
22:35:55,server_14,46.99
22:35:55,server_13,1152.0
22:35:55,server_12,0.0
22:35:55,server_20,1527.4
22:35:55,server_10,5955.52
22:35:55,server_8,0.0
22:35:55,server_7,72.87
22:35:55,server_6,953.27
22:35:55,server_5,0.0
22:35:55,server_4,48.31
22:35:55,server_3,154.35
22:35:55,server_2,110.75
22:35:55,server_1,7.79
22:35:55,server_9,4862.73
22:36:00,server_13,4007.46
22:36:00,server_14,61.69
22:36:00,server_15,6661.65
22:36:00,server_12,3034.65
22:36:00,server_17,77.47
22:36:00,server_18,90.93
